Serial Numer,Deposits 2016
419,228255.35987468206
420,265143.0831797907
421,403730.1595551312
422,207556.28726911417
423,97182.51291677976
424,303211.41163453937
425,123666.75580140902
426,213390.30746632715
427,259538.39679300933
428,313729.90862732526
429,225036.85186664664
430,525071.8966220162
431,227610.10154700416
432,210702.86822217054
433,151773.3323319764
434,2369.913017326071
435,223611.25278226912
436,194685.45576626106
437,58382.84084048335
438,210073.90456399188
439,2369.913017326071
440,54647.17855837135
441,150688.0475732317
442,242466.86126646848
443,304059.87448498735
444,101695.55456255507
445,46066.3333439616
446,188551.30435380887
447,127781.06108635687
448,112874.21439299546
449,324201.62271647085
450,2369.913017326071
451,348843.2591650661
452,267148.1543669282
453,96873.91407191442
454,2369.913017326071
455,143236.3907159938
456,248760.83166881747
457,119693.61236470478
458,2369.913017326071
459,160713.15643306114
460,221359.23002774702
461,278187.8080066604
462,2369.913017326071
463,145310.20717562322
464,157435.13264443254
465,97155.78801881202
466,63761.29229909576
467,2369.913017326071
468,151014.0544562839
469,2369.913017326071
470,153369.31246127674
471,69148.40024924837
472,300958.34898443305
473,2369.913017326071
474,90658.90232809322
475,250540.78501859648
476,71191.07090374234
477,2369.913017326071
478,139541.04982570725
479,175130.0051188236
480,131617.3178697487
481,76264.76838297962
482,2369.913017326071
483,72166.56489373939
484,570810.2260822749
485,83204.88022620842
486,83847.84446480908
487,128188.02665990425
488,126808.81483489377
489,161672.0711626119
490,148935.68106509928
491,114217.6859886426
492,91951.70735858535
493,62142.83370731375
494,50777.829952539614
495,245690.06618270147
496,63345.66995549164
497,27785.806390304813
498,42472.79109012948
499,192605.02788887644
500,160608.69226242814
501,254087.61663350934
502,88496.71397406512
503,183171.16344389814
504,73820.32234190806
505,2369.913017326071
506,428465.47063967265
507,279299.0105743859
508,162236.06974709846
509,112418.95972170946
510,302809.01210774947
511,100128.87548802912
512,57117.503578890566
513,138840.79231247632
514,192074.74433830605
515,35915.93875425612
516,24914.050222976442
517,33926.40971801816
518,2369.913017326071
519,2369.913017326071
520,21477.195399354983
521,2369.913017326071
522,261326.6370305219
523,165560.21370544622
524,31749.94841002025
525,96835.75123749799
526,24634.394951645314
527,53047.352478237604
528,229870.0469999699
529,234059.117877599
530,225947.9219114675
531,82548.93718712643
532,151604.92858424172
533,62892.601280920695
534,75990.1867374561
535,178127.7604485722
536,170332.47781442152
537,50461.99222498884
538,37133.095730161236
539,100131.83367013486
540,65137.324364394204
541,89279.9046546492
542,577383.5923210966
543,95144.07535342337
544,200495.94637055453
545,66762.17674905289
546,55662.15923352261
547,193769.38392497366
548,48501.26227700869
549,48894.514343753675
550,176766.44613478403
551,45500.70501728761
552,113112.9562555161
553,69483.09100969922
554,188664.25022963234
555,225459.0899138101
556,123569.35223194037
557,46087.45070259222
558,70680.17028534671
559,83958.42361549471
560,151838.21870987886
561,11893.785763540245
562,99114.23972170969
563,37516.82249844262
564,71055.621189981
565,39029.680182437056
566,65045.63316116253
567,45609.7715036728
568,58206.522384570155
569,50064.89617944152
570,46839.84404928652
571,79960.61892493442
572,81015.072761805
573,44228.59189433233
574,243697.63041302696
575,76750.48175043912
576,2369.913017326071
577,2369.913017326071
578,22157.68703874551
579,186540.3128992373
580,2369.913017326071
581,251111.53850355375
582,56230.58093812275
583,83114.29954616638
584,81025.30863594575
585,49998.14469763929
586,107911.74920230889
587,92745.32784338671
588,40820.79601889627
589,62357.339224892065
590,58294.83001143389
591,35790.507680875846
592,70270.61500529511
593,100340.1430047623
594,130298.35732652579
595,100928.568833447
596,42134.596533456985
597,100056.87462774853
598,25222.406484406998
599,61408.62025765513
600,116642.75393685946
601,127909.99981708993
602,96708.83432846123
603,73527.91024496287
604,80462.16194086935
605,132268.25397472005
606,98182.97787122178
607,45757.459097056206
608,81577.9635999485
609,30220.72016034747
610,31028.142832480502
611,65498.65504358779
612,33342.44729184386
613,80666.14158119832
614,7076.72835978459
615,72709.66468643252
616,42814.476181044425
617,100633.8117428057
618,583913.6035631448
619,31285.531853407236
620,63753.18695680062
621,59116.24967456176
622,44602.76547675307
623,101286.78639919125
624,69881.54312148102
625,63821.15497306962
626,97297.87707249264
627,75196.185530636
628,43500.55525418651
629,73265.62871605688
630,87282.72757213493
631,49268.89175102817
632,40385.00688205302
633,60103.69949177266
634,63383.35980151446
635,36910.121574461686
636,181817.80610389245
637,53499.866847686826
638,73040.70566505744
639,113136.50559459056
640,248660.10239507302
641,50132.37457112226
642,37823.69659532196
643,116477.34498507873
644,50989.13191343261
645,47455.07756498515
646,41487.56732675732
647,89722.22831939548
648,47031.30858751701
649,49830.900310967874
650,50377.480045286815
651,106283.6558960228
652,48825.3690749485
653,69603.85080142078
654,32381.36885179763
655,55551.428105512845
656,75229.32962797309
657,126989.65592571528
658,78835.62352010334
659,38822.589604892084
660,12929.973329025654
661,105348.2451960679
662,44414.65994594868
663,67742.53245110033
664,61351.21342731205
665,61576.24215801285
666,62365.397025582664
667,35182.395147033254
668,46032.16033378551
669,81371.339605096
670,45556.178582750355
671,59100.59971036772
672,54000.32973436249
673,71126.30691523195
674,96154.67735771905
675,30529.135746066484
676,53557.56555902265
677,44705.0423197751
678,62518.35854115218
679,18699.590227702894
680,17792.18563093979
681,92972.28643979048
682,25645.872227412012
683,41909.07356656245
684,68117.6240190155
685,26041.117111011372
686,129386.13729643956
687,50273.09257575357
688,47588.98569824173
689,55008.74913117103
690,51638.51091494165
691,45733.881617927495
692,71702.17351317042
693,42691.6988084251
694,34331.71539287812
695,51172.63407004159
696,53045.447302631765
697,29329.165284613
698,74781.5735512914
699,94923.82719251103
700,38222.77560108208
701,85089.98737572267
702,59457.58430426266
703,26893.183226518788
704,71760.85003570426
705,33097.86804221956
706,38497.63754456301
707,468786.1623635229
708,27614.43312998719
709,74564.65948827547
710,65041.29887674433
711,71743.49025572161
712,31949.880382538395
713,47610.06649645778
714,41171.28291599068
715,37449.54848602966
716,51278.788003343776
717,24418.623638018427
718,62453.37186725465
719,23728.713951098383
720,139497.06560972458
721,4600.685745639917
722,40577.36531853415
723,302022.0984974888
724,61452.69015894154
725,63351.6125989
726,29096.22925859722
727,71449.74296384782
728,42988.35818962027
729,2369.913017326071
730,48509.865799205676
731,39106.23590965639
732,47493.83271885359
733,38011.25695083468
734,44590.61170474367
735,2369.913017326071
736,89409.69075753313
737,516301.92491740856
738,40479.34147266726
739,2369.931725465051
740,24176.661937936817
741,35636.855495452124
742,49164.508128144545
743,86374.50678674254
744,31548.895764802615
745,49164.07464008353
746,169842.4616654372
747,17104.72632408653
748,99038.68916284107
749,39171.81715082641
750,42946.994002237625
751,58492.99385697256
752,54496.631955619065
753,131004.84430485035
754,51773.776422773655
755,88411.50464506043
756,58990.409372346876
757,70900.29923598294
758,77861.22378308023
759,58905.01117167192
760,34540.00293498162
761,50564.544996290824
762,41236.80562699005
763,54036.80989175541
764,50707.26754790297
765,45818.25383211564
766,56434.228340172434
767,21524.23386832071
768,147603.12681908545
769,74860.02974638005
770,69061.27387267721
771,72812.18459835305
772,49212.494831848555
773,172778.95045786296
774,207736.57557752563
775,68180.92045269886
776,112086.98305427385
777,133832.06051857158
778,2369.913017326071
779,234150.14123539272
780,63274.86265546121
781,234130.00688806947
782,87629.97555113473
783,32113.017155495178
784,108186.98451468066
785,64723.95078578678
786,78757.06973702859
787,64168.20381718754
788,141608.62206208662
789,301112.8171865897
790,68910.01323275955
791,33745.844138804256
792,31553.74016777191
793,59176.215339927774
794,2369.913017326071
795,24415.97677610374
796,152409.2541574672
797,2369.913017326071
798,80141.53432046677
799,91389.89264268332
800,64981.59421168034
801,62692.894221047834
802,35849.905047747794
803,24545.92108900693
804,75738.70448365505
805,2369.913017326071
806,30480.30065647884
807,40375.19559322726
808,2369.913017326071
809,41397.161942816136
810,55174.95518410038
811,79177.47795919245
812,45770.660893260734
813,44410.5048924308
814,82307.65785142579
815,926507.6066518602
816,237233.5601491714
817,2369.913017326071
818,2369.913017326071
819,63615.848102772085
820,47856547.89545189
821,386846.7716265445
822,341833.46502241644
823,381397.1921952217
824,220782.68993595027
825,279123.89602771564
826,95336.77310439781
827,138216.92963998267
828,66002.54956075677
829,198434.40478023293
830,78520.04013448636
831,235758.98915431273
832,246424.91972974804
833,283450.09493623
834,250962.70775990593
835,446053.9241007765
836,453024.2038663418
837,88436.51872031865
838,150426.63572762194
839,113547.05350541245
840,139221.13733325043
841,606478.2708183032
842,372135.3519999722
843,131370.16510202372
844,779378.9523809202
845,310677.79438781005
846,249033.1492041637
847,515048.2661956043
848,2369.913017326071
849,944096.8637446889
850,2369.913017326071
851,523639.0651191179
852,174873.72246326163
853,165326.48834215556
854,533598.5139557876
855,390506.14660342695
856,321047.53217807057
857,104241.74298494123
858,233641.56951639644
859,387417.39448060904
860,224957.34986612335
861,432244.90149849484
862,2369.913017326071
863,379911.2759178159
864,121827.09643589405
865,611394.9913397594
866,208131.84561559738
867,266860.87542021857
868,189525.4533561211
869,130032.6487750781
870,781090.7576219403
871,428933.0310147192
872,342741.07784272806
873,463890.6358977283
874,274628.0050998329
875,49431.285161660664
876,87646.90064863637
877,131859.95613165703
878,1048668.9638774316
879,156081.19221419882
880,65211.550465364664
881,196408.69647257193
882,257757.93736131585
883,255207.4992030085
884,116674.66086591838
885,242569.3950394439
886,112850.23437075462
887,562068.3459169185
888,140508.10350219824
889,472731.58433830895
890,520306.291532593
891,2369.913017326071
892,205100.9702466414
893,242547.77075908595
894,204499.60757992524
895,931686.7608126302
896,250998.00994885465
897,106019.25528024719
898,6784.827550781697
899,236489.5898968771
900,127214.58351484803
901,525176.3222281032
902,210500.0201890285
903,1097217.9061467524
904,66503.66490015638
905,117199.32660963785
906,57266.03871784612
907,79221.76569026179
908,125290.66748865627
909,127157.64847207002
910,48101.89595502953
911,105591.61147246519
912,505135.79454060405
913,34475.6699488464
914,57071.703861821465
915,64654.163976257194
916,120449.53026711397
917,188069.65882828762
918,41138.11829524364
919,193228.03697230737
920,443418.28005199565
921,68154.81858318418
922,409081.1110954625
923,124364.53429300434
924,446679.0302347062
925,158321.19227597318
926,187104.57065423284
927,86683.65369479582
928,67905.93706512786
929,62605.97436206441
930,110607.17430358275
931,198632.96328350008
932,90222.35261506046
933,278246.8333175419
934,2369.913017326071
935,454785.5920298541
936,539691.8020090798
937,63884.0227840416
938,66115.67080872616
939,5967699.413601627
940,17326.87286505793
941,81241.6848892131
942,208372.9045069149
943,41746.088478606944
944,55483.06357006893
945,30603.841515409804
946,56380.61358490907
947,26131.451353727807
948,102043.08234496307
949,23788.377811792416
950,58619.581935547416
951,69729.35625501533
952,2369.913017326071
953,51274.26149692238
954,40467.31941020433
955,73223.77370202894
956,672123.1912160919
957,40216.74026213793
958,166335.23917961106
959,67800.29157636523
960,23028.69534367092
961,88004.38950105102
962,64184.113897113755
963,45554.371910842994
964,104862.12476586955
965,64314.936246937665
966,96811.37981979214
967,78914.4496837109
968,137523.1436352174
969,74239.77791072012
970,32820.42948996858
971,301944.0708849014
972,38899.64774011036
973,55898.07356847321
974,40921.33535446255
975,39762.01428893521
976,21077.858821379734
977,51383.978751077826
978,32359.745069152104
979,50222.01006733257
980,74873.01221086612
981,66976.34942175704
982,40055.781168534326
983,61770.60881687157
984,2369.913017326071
985,31769.603017655554
986,31711.96921633086
987,42641.167165172934
988,94708.80716538607
989,35230.368767550615
990,51784.57266484644
991,36933.233336433404
992,110588.1135545446
993,79486.91562271162
994,68358.7889488675
995,77639.39835626888
996,133001.98657507167
997,103478.58886949898
998,105672.13036402347
999,75135.74232662944
1000,41815.455143195446
1001,42689.7560887804
1002,1453303.5278491534
1003,57016.67223688629
1004,81509.94758818642
1005,34786.12387931257
1006,24730.05319404653
1007,134838.43983048413
1008,60399.15588319412
1009,107105.2139426757
1010,63760.10645326924
1011,17063.33053787415
1012,2369.913017326071
1013,161775.1963167892
1014,58996.074391654576
1015,168573.1579984464
1016,158834.7759746171
1017,74870.70341582142
1018,229845.7594552228
1019,51835.88577532709
1020,12339.202102596468
1021,81837.18420224829
1022,136842.27949004393
1023,208653.986171723
1024,89523.86679309324
1025,121459.83071234691
1026,138912.62598146987
1027,266107.172141742
1028,67272.28528893892
1029,109866.14424618304
1030,191851.73480371272
1031,160296.75709479942
1032,125542.34403719616
1033,164935.8576542094
1034,156005.12511151982
1035,89548.28044266225
1036,163650.1348658569
1037,72586.58147819541
1038,255985.32153013174
1039,98207.85053366475
1040,2369.913017326071
1041,132868.0088047959
1042,294946.89413907187
1043,48367.45841055151
1044,26090.08612342629
1045,82287.26215552894
1046,20845.421562728854
1047,43965.395880162134
1048,52114.20084249197
1049,26072.010402434324
1050,76917.41079292895
1051,116683.90946843571
1052,491881.0368804749
1053,26005.763901904484
1054,23322.62731183087
1055,57640.80611143604
1056,88930.54793806552
1057,15877.387392383345
1058,52804.30457645831
1059,57027.05102177416
1060,18631.42067817737
1061,55861.073545197076
1062,134804.93785873655
1063,41266.31482350584
1064,25519.337727965263
1065,52939.178432807144
1066,26305.446761483545
1067,117027.9749501111
1068,60713.02262176064
1069,94054.98510104162
1070,40284.62620045861
1071,54393.8015828117
1072,78476.97371074525
1073,77633.54905978279
1074,37045.32451578414
1075,35828.08716756511
1076,2369.913017326071
1077,34868.76282743148
1078,196023.96350711823
1079,68983.08610484132
1080,121322.97978165813
1081,636796.217259531
1082,2369.913017326071
1083,165898.28481968108
1084,2369.913017326071
1085,200013.83233351956
1086,100251.7956555605
1087,63862.959780078265
1088,94957.54978655209
1089,1936175.520310712
1090,79516.36363793456
1091,230511.62145322366
1092,144435.14392399162
1093,131332.74126784966
1094,133383.29439989015
1095,423570.6836427006
1096,162075.69154559504
1097,2369.913017326071
1098,2369.913017326071
1099,135465.00444844237
1100,74178.49743244643
1101,2369.913017326071
1102,144777.10203958853
1103,262601.8148768889
1104,283526.5380338505
1105,205628.2591494633
1106,84971.5912633402
1107,90846.70623252791
1108,177704.78728570658
1109,206154.59216799005
1110,2369.913017326071
1111,157544.85937523394
1112,460737.7097788828
1113,163395.91977224394
1114,89246.6851387477
1115,230409.4101182175
1116,2369.913017326071
1117,85685.12525690647
1118,374591.8809850286
1119,2369.913017326071
1120,134422.04213078803
1121,128358.76212062457
1122,285772.2696132838
1123,121324.07748925625
1124,53381.29570366945
1125,157206.58336097616
1126,293815.35541320406
1127,126931.53856563379
1128,251732.1766309804
1129,169875.6147945151
1130,70493.23490532779
1131,118938.36640178831
1132,37792.108451090346
1133,137088.41391988544
1134,124112.7662910998
1135,96762.15498721515
1136,66983.55040881192
1137,68698.73648504075
1138,147426.01023784798
1139,121930.65491084577
1140,151695.49195985537
1141,185144.2852919293
1142,137699.5040181645
1143,261316.59379138993
1144,189740.3270987174
1145,160464.39355303004
1146,137845.51822876598
1147,95424.05873661954
1148,78816.07170110647
1149,46621.882256027464
1150,32210.76109527127
1151,24718.30328092985
1152,19187.352052457303
1153,110331.5096246883
1154,45882.2611378014
1155,77076.6500046624
1156,72843.72850154055
1157,75181.38297231673
1158,62170.395880990734
1159,109215.0884420274
1160,99221.78208596661
1161,168025.16075900177
1162,162300.56921958405
1163,71381.1331189558
1164,83726.90660122372
1165,24749.58791095283
1166,32500.087137385497
1167,149714.01382104264
1168,1834410.2966292717
1169,157965.10997638036
1170,140361.944779968
1171,79040.23629301466
1172,137193.91553218916
1173,252747.5610725149
1174,176918.68992121468
1175,132631.81373879296
1176,137035.4966066268
1177,118867.43349860012
1178,51346.360612184835
1179,255126.8495337087
1180,214579.615435416
1181,100311.48234512215
1182,109718.571894706
1183,100244.33594788372
1184,149257.23579193666
1185,78184.77356100132
1186,229127.60165554495
1187,82716.83467666162
1188,80583.39063237305
1189,191201.9531380689
1190,36704.45964253998
1191,161382.17668271475
1192,2369.913017326071
1193,216257.696586411
1194,226684.25364919033
1195,263064.0316143509
1196,2369.913017326071
1197,2369.913017326071
1198,182059.8651999668
1199,2369.913017326071
1200,124018.32382563734
1201,204482.77976181035
1202,30687.995306840065
1203,66309.60202812907
1204,115674.71622796828
1205,65471.47369203779
1206,133764.1281925415
1207,19996.422088113482
1208,227323.35096239368
1209,109811.88330621741
1210,118975.2953017503
1211,16213.562506884742
1212,110970.30726306746
1213,47654.18142563593
1214,26316.257348898245
1215,20722.20526479482
1216,132963.40240498405
1217,156463.72532286393
1218,5333.246313448837
1219,61664.72534229077
1220,134055.85312256706
1221,63706.29557044828
1222,90599.77531999702
1223,231332.26718551424
1224,120657.18473745868
1225,172694.08567773152
1226,114517.3922412651
1227,51280.72228488858
1228,29711.700442744026
1229,167215.9134455793
1230,93877.39746163593
1231,254707.16044852883
1232,293457.0548904992
1233,93326.97011353259
1234,110244.61036122186
1235,7656684.05746732
1236,98256.12550118763
1237,182143.06210807865
1238,72053.42666685264
1239,28331.35937320064
1240,235562.02029568964
1241,87300.82624097125
1242,125215.48359972768
1243,291289.30967869295
1244,129438.97080408022
1245,155200.2054322701
1246,70383.93873194014
1247,39628.807931838535
1248,170612.7970094959
1249,276697.9959161038
1250,71019.07861873502
1251,77274.90529119963
1252,290883.9453794752
1253,60345.89039142974
1254,132555.66571888168
1255,147264.57681117268
1256,143503.4095527535
1257,90022.96210179286
1258,162421.41207681017
1259,244814.74638713352
1260,124491.57140256214
1261,35949.791147009586
1262,148438.4662308524
1263,358046.3241965511
1264,66999.84628210544
1265,93092.4156167341
1266,176779.23951462566
1267,110936.06748739522
1268,188099.53242613294
1269,79001.28325986443
1270,55806.49620835215
1271,234794.28585363322
1272,73878.79877948816
1273,97582.82381065242
1274,85029.08540809675
1275,444315.3410694114
1276,146163.92012197326
1277,81039.97514602359
1278,101997.87350043879
1279,92056.27081024036
1280,86798.10140084062
1281,156202.33551274822
1282,150033.84774606166
1283,131311.02523569184
1284,74323.10349150308
1285,2369.913017326071
1286,119676.48290641492
1287,221580.39227636834
1288,183530.9294957813
1289,201736.08942243655
1290,99582.24625073868
1291,99720.22258883616
1292,68973.27960267433
1293,69610.62259219936
1294,77201.73090669166
1295,173824.594102344
1296,122845.72107198695
1297,412494.72776354646
1298,173109.78598422077
1299,134862.72935268006
1300,134575.97042845725
1301,58122.13191767846
1302,147734.55115794062
1303,145392.35364052595
1304,136548.33060790255
1305,201388.891224525
1306,134847.87758169725
1307,84638.26379360864
1308,172053.683083632
1309,96992.4408933612
1310,122602.80176759308
1311,212297.23461404958
1312,128164.92472697873
1313,141709.85123428068
1314,194615.17305090462
1315,281404.3007016829
1316,215648.69463976737
1317,52962.433020973134
1318,111204.32234491035
1319,117041.34652788684
1320,88219.96168735519
1321,121181.6056362119
1322,170409.7993608879
1323,276077.42860107956
1324,160192.5758368601
1325,236215.10943456265
1326,60966.500467407044
1327,152566.81087241767
1328,137028.01760630787
1329,143508.8650376294
1330,72608.2526582542
1331,98265.1672731993
1332,136665.5890254317
1333,75076.50648427996
1334,53801.12262026703
1335,348192.6849231574
1336,146712.02344230996
1337,100950.0233467796
1338,191709.5254506979
1339,117791.47585016725
1340,133816.79377067144
1341,268567.0642163079
1342,171329.35751568037
1343,62019.426757373665
1344,103446.07232004718
1345,86758.91898113562
1346,266605.5678482016
1347,206658.39906714
1348,241548.12641488056
1349,55432.88556782777
1350,16063.99388433992
1351,25474.802387038053
1352,35503.61084418075
1353,147046.33092007032
1354,22657.28506918266
1355,19327.89078441297
1356,19043.625859324628
1357,26235.600939351505
1358,16099.845231414072
1359,19180.120619775822
1360,39577.34440812607
1361,23812.169043874703
1362,18187.345215151145
