Serial Number,bonds_aaa
244,0
245,0
246,41.87
247,0
248,27.97
249,0
250,41.87
251,0
252,0
253,0
254,95.17
255,100.18
256,0
257,76.5
258,94.59
259,0
260,0
261,0
262,0
263,0
264,26.17
265,3.56
266,0
267,4.45
268,0
269,54.58
270,54.58
271,0
272,0
273,83.56
274,1.28
275,18.95
276,18.95
277,18.95
278,18.95
279,1.28
280,3.2
281,0
282,3.2
283,0
284,9.27
285,74.24
286,74.24
287,32.65
288,37.41
289,74.24
290,32.65
291,46.36
292,43.43
293,43.43
294,43.43
295,32.65
296,32.65
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,1.61
312,0.4
313,0
314,32.99
315,0.4
316,0
317,52.48
318,0
319,0
320,0
321,0
322,37.41
323,32.65
324,46.36
325,43.43
326,43.43
327,43.43
328,32.65
329,32.65
330,0
331,4.45
332,1.28
333,9.05
334,1.61
335,9.05
336,4.45
337,4.45
338,4.45
339,0
340,1.28
341,9.05
342,0
343,0
344,1.61
345,9.05
346,49.53
347,27.85
348,0.12
349,71.45
350,62.9
351,45.07
352,62.9
353,0
354,0
355,49.53
356,0
357,26.8
358,0
359,48.92
360,7
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,61.47
370,17.2
371,14.14
372,49.53
373,14.14
374,0.15
375,24.13
376,0.99
377,94.57
378,57.26
379,80.94
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,98.11
389,0
390,61.47
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,30.08
402,0
403,0
404,3.83
405,80.8
406,4.73
407,88.48
408,0
409,0
410,4.73
411,22.44
412,22.17
413,4.92
414,0
415,0
416,2.12
417,0
418,9.14
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,48.92
434,0
435,0
436,26.8
437,26.8
438,41.03
439,58.97
440,58.97
441,21.77
442,26.8
443,0
444,0
445,0
446,0
447,0
448,0
449,94.57
450,24.13
451,0
452,0
453,0
454,49.53
455,0
456,0
457,0
458,24.13
459,0
460,24.13
461,12.84
462,3.99
463,0
464,0
465,0
466,0
467,42
468,0
469,42
470,0
471,0
472,0
473,0
474,0
475,49.53
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,79.9
504,79.9
505,79.9
506,79.9
507,0
508,0
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,46.65
529,46.65
530,46.65
531,46.65
532,46.65
533,46.65
534,46.65
535,46.65
536,46.65
537,46.65
538,46.65
539,46.65
540,46.65
541,46.65
542,46.65
543,46.65
544,46.65
545,46.65
546,16.06
547,16.06
548,16.06
549,16.06
550,16.06
551,16.06
552,0
553,19.97
554,19.97
555,19.97
556,19.97
557,19.97
558,19.97
559,19.97
560,19.97
561,19.97
562,19.97
563,19.97
564,19.97
565,46.65
566,46.65
567,46.65
568,46.65
569,46.65
570,46.65
571,51.28
572,51.28
573,51.28
574,51.28
575,51.28
576,51.28
577,0
578,0
579,0
580,24
581,24
582,24
583,24
584,24
585,24
586,16.06
587,16.06
588,16.06
589,16.06
590,16.06
591,16.06
592,64.81
593,64.81
594,64.81
595,64.81
596,64.81
597,64.81
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,34.95
607,0
608,0
609,49.53
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,52.7
624,0
625,0
626,49.53
627,0
628,0
629,34.95
630,0
631,0
632,0
633,0
634,77.7
635,0.41
636,0
637,49.02
638,0.41
639,0
640,0
641,0
642,0.41
643,0
644,43.43
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,74.24
654,0
655,0
656,74.24
657,74.24
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,39.19
666,39.19
667,39.19
668,39.19
669,39.19
670,39.19
671,0
672,32.65
673,0
674,74.24
675,0
676,0
677,16.44
678,16.44
679,16.44
680,0
681,0
682,0
683,0
684,32.65
685,0
686,32.65
687,0
688,0
689,0
690,0
691,0
692,0
693,13.21
694,13.21
695,73.66
696,13.21
697,46.36
698,32.65
699,0
700,47.18
701,34.95
702,6.15
703,0
704,5.18
705,1.7
706,0
707,0
708,44.24
709,6.15
710,44.24
711,0
712,0
713,0
714,52.48
715,0
716,74.24
717,0
718,49.02
719,0
720,74.24
721,29.53
722,0
723,32.65
724,0
725,43.43
726,37.41
727,29.53
728,0
729,0
730,47.18
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,49.02
751,0
752,43.43
753,18.5
754,0
755,83.56
756,0
757,13.2
758,0
759,0
760,0
761,23.95
762,30.8
763,5.52
764,0
765,0
766,0
767,0
768,0
769,0
770,0
771,4.6
772,0
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,52.7
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,30.08
794,0
795,0
796,0
797,0
798,3.2
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,4.6
809,0
810,7.11
811,0
812,0
813,0
814,18.48
815,3.83
816,2.5
817,3.83
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,30.08
828,30.08
829,6.87
830,12.74
831,30.08
832,0
833,0
834,16
835,0
836,16
837,0
838,45.09
839,0
840,58.4
841,0
842,0
843,2.5
844,98.63
845,49.02
846,0
847,9.89
848,13.67
849,0
850,0
851,9.89
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,77.7
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,1.76
874,0
875,0
876,0
877,46.37
878,16.88
879,0.99
880,4.92
881,0
882,0
883,0
884,0
885,0
886,100
887,71.63
888,9.33
889,9.33
890,3.53
891,9.16
892,0
893,10.44
894,3.99
895,23.87
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,23.87
915,0
916,0
917,0
918,23.74
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,83.56
932,83.56
933,83.56
934,83.56
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,12.84
949,4.45
950,0
951,0
952,0
953,0
954,0
955,23.92
956,0
957,0
958,0
959,3.83
960,0
961,0
962,0
963,0
964,0
965,18.32
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,18.32
979,0
980,0
981,0
982,0
983,0
984,0
985,41.18
986,18.5
987,42.53
988,56.53
989,4.6
990,9.12
991,1.76
992,0
993,0
994,0
995,0
996,54.58
997,43.5
998,73
999,0
1000,73
1001,0
1002,74.24
1003,74.24
1004,74.24
1005,74.24
1006,74.24
1007,74.24
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,56.17
1017,27
1018,0
1019,40.69
1020,0
1021,0
1022,56.17
1023,0.28
1024,1.6
1025,43.5
1026,0
1027,47.18
1028,27
1029,74.24
1030,74.24
1031,74.24
1032,74.24
1033,74.24
1034,74.24
1035,11.97
1036,74.24
1037,74.24
1038,23.74
1039,13.47
1040,18.32
1041,0
1042,0
1043,0
1044,0
1045,100
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,6.59
1056,0
1057,6.59
1058,6.59
1059,6.59
1060,1.76
1061,6.59
1062,6.59
1063,6.59
1064,1.76
1065,0
1066,1.76
1067,1.76
1068,0
1069,0
1070,0
1071,0
1072,0
1073,18.48
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,73
1081,73
1082,73
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,1.76
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,7
1100,7
1101,7
1102,0
1103,7
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,23.17
1131,17.42
1132,0
1133,45.09
1134,23.34
1135,0
1136,0
1137,0
1138,0
1139,61.44
1140,30.08
1141,0
1142,0
1143,0
1144,49.51
1145,38.63
1146,49.51
1147,0
1148,0.99
1149,7.11
1150,0
1151,0
1152,10.61
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,26.12
1163,49.53
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,6.87
1174,0
1175,23.17
1176,0
1177,13.13
1178,0
1179,0
1180,0
1181,1.79
1182,48.7
1183,0
1184,4.1
1185,17.02
1186,0
1187,0
1188,0
1189,100
1190,0
1191,0
1192,0
1193,0
1194,3.2
1195,9.05
1196,0
1197,0
1198,0
1199,0
1200,96.96
1201,0
1202,2.38
1203,0
1204,4.68
1205,0
1206,0
1207,0
1208,2.62
1209,100
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,100
1222,0
1223,0
1224,0
1225,0
1226,0
1227,6.87
1228,25.8
1229,8.11
1230,0
1231,0
1232,6.87
1233,25.8
1234,6.87
1235,0
1236,0
1237,0
1238,6.87
1239,82.01
1240,0
1241,0
1242,0
1243,0
1244,4.09
1245,0
1246,2.65
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,92.69
1255,92.69
1256,92.69
1257,1.6
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,17.42
1268,0
1269,0
1270,0
1271,0
1272,6.87
1273,6.87
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,40.69
1289,4.6
1290,0
1291,0
1292,0
1293,2.65
1294,0
1295,0
1296,0
1297,100
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,2.25
1307,0
1308,0
1309,2.25
1310,0
1311,14.88
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,63.1
1321,0
1322,73.13
1323,0
1324,48.95
1325,4.26
1326,61.44
1327,54.58
1328,0
1329,0
1330,0
1331,0
1332,41.73
1333,0
1334,16.88
1335,0
1336,41.73
1337,41.73
1338,41.73
1339,0
1340,41.73
1341,0
1342,0
1343,0
1344,0
1345,41.73
1346,0
1347,0
1348,0
1349,0
1350,0
1351,0
1352,0
1353,0
1354,0
1355,18.07
1356,0
1357,0
1358,2.05
1359,0
1360,20.82
1361,0
1362,2.05
1363,0
1364,28.45
1365,2.05
1366,0
1367,20.82
1368,28.45
1369,37.19
1370,37.19
1371,0
1372,1.45
1373,1.45
1374,49.26
1375,0
1376,0
1377,30.03
1378,30.03
1379,0
1380,0
1381,30.03
1382,0
1383,30.03
1384,0
1385,0
1386,0
1387,30.03
1388,0
1389,0
1390,6.62
1391,0
1392,31.53
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,63.2
1400,17.3
1401,39.75
1402,24.77
1403,25.9
1404,22.14
1405,0
1406,0
1407,0.28
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,0
1416,30.8
1417,30.08
1418,0
1419,77.7
1420,77.7
1421,12.85
1422,0
1423,0
1424,0
1425,77.7
1426,0
1427,77.7
1428,0
1429,77.7
1430,23.87
1431,0
1432,0
1433,0
1434,0
1435,0.28
1436,0.28
1437,0
1438,0
1439,0
1440,0
1441,0
1442,0.28
1443,0
1444,2.1
1445,0
1446,2.1
1447,3.56
1448,3.56
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,44
1464,0
1465,0.28
1466,0
1467,80.94
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,30.03
1476,30.03
1477,0
1478,0
1479,0
1480,23.74
1481,24.79
1482,0
1483,46.23
1484,0
1485,46.23
1486,46.23
1487,46.23
1488,46.23
1489,0
1490,49.02
1491,5.3
1492,24.25
1493,20.47
1494,49.02
1495,49.02
1496,49.02
1497,49.02
1498,49.02
1499,2.62
1500,24.79
1501,0
1502,0
1503,49.02
1504,49.02
1505,49.02
1506,49.02
1507,43.5
1508,43.5
1509,43.5
1510,43.5
1511,43.5
1512,43.5
1513,43.5
1514,24.77
1515,5.3
1516,5.3
1517,9.33
1518,43.5
1519,0
1520,43.5
1521,18.48
1522,43.5
1523,43.5
1524,23.74
1525,0
1526,0
1527,26.44
1528,0
1529,2.62
1530,96.96
1531,2.62
1532,0
1533,2.62
1534,20.22
1535,24.79
1536,68.77
1537,0
1538,0
1539,100
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,3.53
1549,0
1550,0
1551,13.13
1552,0
1553,0
1554,0
1555,11.33
1556,0
1557,0
1558,41.87
1559,0
1560,11.33
1561,0
1562,11.33
1563,38.63
1564,23.17
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,23.17
1574,23.17
1575,100
1576,46.23
1577,0
1578,0
1579,23.17
1580,23.17
1581,23.17
1582,41.18
1583,41.18
1584,41.18
1585,0
1586,0
1587,0
1588,0
1589,0
1590,24.25
1591,0
1592,1.79
1593,2.62
1594,0
1595,0
1596,0
1597,0
1598,47.13
1599,47.13
1600,0
1601,47.13
1602,47.13
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,46.37
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,1.76
1626,76.5
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,46.23
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,49.02
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,23.36
1671,23.36
1672,23.36
1673,0
1674,0
1675,15.09
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,6.1
1685,40.04
1686,0
1687,8.71
1688,0
1689,0
1690,0.73
1691,0.73
1692,0.73
1693,49.02
1694,27.13
1695,27.13
1696,0
1697,27.13
1698,27.13
1699,4.6
1700,0
1701,0
1702,15.09
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,13.13
1710,7.11
1711,0.5
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,15.09
1724,0
1725,0
1726,28.09
1727,49.81
1728,43.5
1729,21.96
1730,5.85
1731,0
1732,5.85
1733,0
1734,2.25
1735,21.96
1736,56.17
1737,8.2
1738,26.12
1739,8.2
1740,0
1741,4.24
1742,3.61
1743,3.61
1744,12.84
1745,100.18
1746,51.84
1747,1.21
1748,0
1749,0
1750,5.95
1751,45.46
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,77.7
1759,0
1760,80.94
1761,80.94
1762,0
1763,0
1764,0
1765,0
1766,0
1767,23.34
1768,100
1769,0
1770,0
1771,0
1772,11.33
1773,43.5
1774,16
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,27.97
1786,0
1787,0
1788,0
1789,0
1790,0
1791,78.67
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,16
1802,16
1803,0
1804,0
1805,0
1806,0
1807,78.67
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,100
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,33.45
1837,33.62
1838,29.03
1839,29.03
1840,29.03
1841,0
1842,0
1843,0
1844,0
1845,0
1846,78.67
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,78.67
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,51.36
1876,51.36
1877,51.36
1878,51.36
1879,51.36
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,79.9
1900,48.95
1901,48.95
1902,48.95
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,1.76
1923,41.87
1924,1.76
1925,0
1926,0
1927,0
1928,20.72
1929,20.72
1930,20.72
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,51.4
1938,51.4
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,48.95
1970,0
1971,0
1972,24.77
1973,76.5
1974,0
1975,0
1976,0
1977,67.17
1978,0
1979,70.55
1980,100
1981,75.47
1982,0
1983,0
1984,79.31
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,83.96
1992,0
1993,0
1994,84.76
1995,-1.3
1996,0
1997,0
1998,0
1999,85.9
2000,68.09
2001,83.62
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,76.5
2012,76.5
2013,24.77
2014,98.9
2015,36.84
2016,65.97
2017,0
2018,85.81
2019,28.9
2020,28.9
2021,28.9
2022,28.9
2023,28.9
2024,28.9
2025,28.9
2026,28.9
2027,85.81
2028,54.45
2029,54.45
2030,0
2031,54.45
2032,0
2033,100
2034,100
2035,0
2036,0.98
2037,0.98
2038,0.98
2039,0.98
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,47.13
2053,47.13
2054,61.05
2055,61.05
2056,61.05
2057,61.05
2058,61.05
2059,61.05
2060,40.69
2061,67.17
2062,26.16
2063,29.09
2064,61.05
2065,0
2066,70.55
2067,41.65
2068,54
2069,75.47
2070,67.17
2071,63.1
2072,75.47
2073,79.31
2074,83.96
2075,72.61
2076,70.55
2077,68.09
2078,83.62
2079,85.81
2080,85.81
2081,0
2082,0
2083,79.31
2084,63.1
2085,63.1
2086,63.1
2087,63.1
2088,63.1
2089,63.1
2090,63.1
2091,83.96
2092,46.16
2093,0
2094,7.82
2095,85.9
2096,84.76
2097,84.76
2098,85.9
2099,68.09
2100,83.62
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,85.81
2109,0
2110,0
2111,0
2112,85.81
2113,70.5
2114,70.5
2115,70.5
2116,70.5
2117,70.5
2118,70.5
2119,70.5
2120,0
2121,0
2122,54
2123,5.67
2124,67.17
2125,12.6
2126,12.6
2127,12.6
2128,12.6
2129,12.6
2130,12.6
2131,12.6
2132,12.6
2133,0
2134,4.45
2135,0
2136,70.55
2137,75.47
2138,31.83
2139,76.49
2140,0
2141,79.31
2142,0
2143,56.22
2144,83.96
2145,0
2146,0
2147,84.76
2148,5.67
2149,85.9
2150,68.09
2151,0
2152,83.62
2153,21.99
2154,27.85
2155,21.99
2156,0
2157,21.99
2158,21.99
2159,21.99
2160,27.85
2161,0
2162,85.81
2163,85.81
2164,3.64
2165,0
2166,0
2167,0
2168,17.64
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,3.64
2177,0
2178,31.83
2179,31.83
2180,31.83
2181,31.83
2182,31.83
2183,57.5
2184,31.83
2185,67.17
2186,34.49
2187,68.09
2188,0
2189,0
2190,41.18
2191,70.55
2192,75.47
2193,0
2194,0
2195,0
2196,79.31
2197,0
2198,83.96
2199,83.62
2200,84.76
2201,0
2202,85.9
2203,85.81
2204,85.81
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,67.17
2228,0
2229,4.24
2230,19.18
2231,4.24
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,70.55
2239,75.47
2240,0
2241,0
2242,0
2243,0
2244,0
2245,79.31
2246,0
2247,83.96
2248,0
2249,0
2250,0
2251,27.9
2252,27.9
2253,27.9
2254,27.9
2255,27.9
2256,0
2257,83.62
2258,0
2259,84.76
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,85.9
2267,68.09
2268,85.81
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,85.81
2283,4.24
2284,0
2285,0
2286,0
2287,32.19
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,4.6
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,61.47
2317,61.47
2318,61.47
2319,61.47
2320,34.84
2321,0
2322,41.71
2323,80.89
2324,93.7
2325,69.33
2326,67.12
2327,93.7
2328,75.47
2329,0
2330,79.31
2331,83.96
2332,83.62
2333,84.76
2334,0
2335,0
2336,85.9
2337,68.09
2338,85.81
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,4.84
2347,4.84
2348,4.84
2349,0
2350,4.84
2351,0
2352,67.17
2353,85.81
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,47.76
2365,47.76
2366,47.76
2367,47.76
2368,47.76
2369,47.76
2370,47.76
2371,7.82
2372,4.45
2373,0
2374,0
2375,0
2376,4.45
2377,4.45
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,91.5
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,47.76
2396,0
2397,0
2398,0
2399,2.9
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,73
2409,72.61
2410,72.61
2411,0
2412,72.61
2413,72.61
2414,72.61
2415,58.81
2416,0
2417,0
2418,0
2419,0
2420,61.05
2421,72.61
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,100.18
2431,100.18
2432,98.9
2433,98.9
2434,98.9
2435,98.9
2436,98.9
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,6.77
2444,67.17
2445,68.09
2446,70.55
2447,75.47
2448,79.31
2449,0
2450,83.96
2451,83.62
2452,84.76
2453,85.9
2454,0
2455,0
2456,85.81
2457,0
2458,85.81
2459,2.62
2460,0
2461,0
2462,0
2463,2.9
2464,0.87
2465,0.87
2466,1.35
2467,3.04
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,61.75
2480,61.75
2481,61.75
2482,61.75
2483,61.75
2484,61.75
2485,61.75
2486,61.75
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,61.47
2505,0
2506,0
2507,0
2508,0
2509,95.14
2510,93.2
2511,93.2
2512,93.2
2513,93.2
2514,23.34
2515,93.2
2516,93.2
2517,0
2518,0
2519,0
2520,12.86
2521,0
2522,58.81
2523,0
2524,0
2525,58.81
2526,58.81
2527,0
2528,0
2529,0
2530,0
2531,0
2532,5.96
2533,0
2534,0
2535,9.75
2536,0
2537,76.38
2538,76.38
2539,0
2540,0
2541,76.49
2542,76.49
2543,76.49
2544,76.49
2545,76.49
2546,76.49
2547,76.49
2548,0
2549,0
2550,3.36
2551,3.36
2552,3.36
2553,3.36
2554,3.36
2555,3.36
2556,3.36
2557,0
2558,0
2559,0
2560,0
2561,0
2562,61.47
2563,0
2564,0
2565,0
2566,0
2567,0
2568,65.97
2569,65.97
2570,65.97
2571,65.97
2572,65.97
2573,65.97
2574,0
2575,0.5
2576,2.5
2577,0
2578,0
2579,0
2580,0
2581,0
2582,22
2583,0
2584,1.18
2585,65.97
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,2.64
2593,0
2594,5.72
2595,0
2596,0
2597,0
2598,2.35
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
