Serial Number,bonds_aaa
292,31.2951867
293,34.53180025
294,34.60311108
295,32.49005551
296,32.27171793
297,34.76341425
298,-0.832259866
299,-0.962218689
300,-0.962218689
301,1.237634852
302,4.066995308
303,-0.496313428
304,1.261754769
305,-0.007563231
306,-1.245800953
307,-0.007563231
308,-1.089483001
309,-1.045889814
310,-1.095868651
311,-0.915930991
312,13.765891
313,9.455016203
314,1.237634852
315,9.512730244
316,9.455016203
317,-2.072138574
318,22.71192223
319,1.194041665
320,1.367593675
321,1.367593675
322,-0.832259866
323,36.77027902
324,45.65160054
325,39.91634023
326,44.67351316
327,44.74482399
328,42.63176842
329,42.28933446
330,44.78103078
331,4.314555522
332,6.849607018
333,5.204416562
334,11.24826775
335,14.4147122
336,11.24826775
337,6.721798307
338,6.849607018
339,6.548246297
340,-3.527488667
341,4.222325699
342,12.80599908
343,4.314555522
344,7.442412816
345,13.10365782
346,9.913320626
347,3.197183201
348,10.63753884
349,9.503644263
350,54.31205405
351,44.31664654
352,62.67232158
353,50.71813932
354,-2.102772012
355,1.399247623
356,3.007337028
357,-1.898586564
358,23.09217329
359,-1.362916293
360,25.59051557
361,10.83915557
362,5.705528594
363,15.16666435
364,-0.73842598
365,-0.098282054
366,-0.098282054
367,-0.14720771
368,3.902970783
369,1.003263917
370,53.83637806
371,62.71849289
372,31.85775242
373,3.197183201
374,32.55717393
375,28.00430668
376,36.59679497
377,23.36662635
378,36.59679497
379,53.60347827
380,35.97309642
381,-1.25457849
382,1.046857104
383,-1.25457849
384,0.82456593
385,13.89049819
386,6.304698892
387,-0.305425235
388,-0.305425235
389,60.83035233
390,0.72300403
391,59.05584386
392,-0.518394607
393,2.204212945
394,-0.484802874
395,-0.484802874
396,-0.098282054
397,11.71881222
398,1.146661628
399,1.146661628
400,2.306930044
401,-0.305425235
402,66.60360566
403,0.074639176
404,-0.209682316
405,2.687673762
406,30.3063074
407,11.71821962
408,24.21559892
409,5.324059364
410,11.94602757
411,11.71821962
412,25.07355735
413,15.96801042
414,20.51569911
415,-0.076868966
416,0.825111433
417,17.48740227
418,-0.462233897
419,20.5637224
420,-0.307930394
421,-0.658354884
422,1.090018713
423,-0.994045932
424,0.146062703
425,-0.484802874
426,-0.41864071
427,-0.658354884
428,-0.41864071
429,-0.41864071
430,-0.462233897
431,1.628451253
432,0.146062703
433,-0.288681887
434,27.27714992
435,1.628451253
436,2.265646331
437,26.29844614
438,20.3554204
439,37.90348169
440,27.9317579
441,28.44600663
442,25.83020047
443,24.37052859
444,2.092094321
445,-1.091880835
446,14.54707872
447,14.83317761
448,0.057290301
449,3.901641804
450,41.96884484
451,35.31038569
452,-1.245800953
453,-0.850919252
454,-1.418820042
455,3.197183201
456,17.31101376
457,14.2918266
458,-1.770788016
459,35.59768058
460,-1.895704716
461,36.59679497
462,24.60435521
463,15.13396435
464,2.000915866
465,14.2918266
466,1.359542351
467,14.31625565
468,14.26271554
469,-1.362916293
470,14.44696962
471,-1.23295747
472,-0.680908957
473,-0.745030182
474,-0.496620727
475,-0.507356947
476,3.197183201
477,-0.73215282
478,-0.561030587
479,-0.5174374
480,1.416393384
481,0.01588966
482,-2.187230609
483,-2.025272358
484,-2.025272358
485,-2.214137315
486,1.571780968
487,-2.187230609
488,-0.964386897
489,-1.09434572
490,-1.09434572
491,-1.431501035
492,-1.431501035
493,-1.215557115
494,-0.964386897
495,1.572383493
496,-0.313518822
497,-1.137938907
498,1.702342316
499,-1.005811877
500,1.702342316
501,1.572383493
502,1.745332978
503,-1.100365033
504,29.83304435
505,29.83304435
506,32.74977895
507,27.26791726
508,28.19606016
509,-0.350035716
510,1.901865447
511,1.528790305
512,-1.529961673
513,-1.056771845
514,-1.482420817
515,-1.482420817
516,-0.926813023
517,-1.495841784
518,0.281927721
519,2.411936203
520,0.132360905
521,0.002402082
522,2.382962897
523,2.382962897
524,-0.73215282
525,30.77699355
526,32.94227392
527,28.51532768
528,32.76290511
529,15.5832899
530,15.5832899
531,15.5832899
532,15.5832899
533,15.5832899
534,15.5832899
535,21.99293537
536,21.99293537
537,21.99293537
538,21.99293537
539,21.99293537
540,21.99293537
541,16.29924542
542,16.29924542
543,16.29924542
544,16.29924542
545,16.29924542
546,16.29924542
547,16.73182671
548,16.73182671
549,16.73182671
550,16.73182671
551,16.73182671
552,16.73182671
553,-1.529961673
554,10.79094044
555,10.79094044
556,10.79094044
557,10.79094044
558,10.79094044
559,10.79094044
560,9.549839543
561,9.549839543
562,9.549839543
563,9.549839543
564,9.549839543
565,9.549839543
566,16.62231437
567,16.62231437
568,16.62231437
569,16.62231437
570,16.62231437
571,16.62231437
572,15.5832899
573,15.5832899
574,15.5832899
575,15.5832899
576,15.5832899
577,15.5832899
578,-2.29935815
579,-1.61835389
580,-2.125806139
581,23.66138551
582,23.66138551
583,23.66138551
584,23.66138551
585,23.66138551
586,23.66138551
587,27.74059827
588,27.74059827
589,27.74059827
590,27.74059827
591,27.74059827
592,27.74059827
593,11.7624457
594,11.7624457
595,11.7624457
596,11.7624457
597,11.7624457
598,11.7624457
599,11.57003496
600,11.57003496
601,11.57003496
602,11.57003496
603,11.57003496
604,11.57003496
605,0.761775263
606,0.631380427
607,4.31058149
608,23.60064144
609,36.39805148
610,9.411798047
611,-0.775746007
612,1.174803107
613,0.761775263
614,29.89438795
615,19.68913917
616,-0.576268319
617,40.74948863
618,0.608510464
619,24.28385307
620,-0.3346745
621,8.995797735
622,22.11477658
623,0.271347654
624,18.51042655
625,10.24109506
626,12.75612071
627,9.149489502
628,12.47698292
629,17.82784039
630,5.723590445
631,6.283467863
632,-2.550706135
633,-2.507112948
634,-2.550706135
635,53.24504699
636,17.13048061
637,4.26718334
638,40.9051672
639,17.06350254
640,1.317735459
641,2.382655032
642,4.52243546
643,16.2921702
644,1.22987204
645,36.92431996
646,0.364199425
647,0.995821609
648,-1.018735619
649,0.563722556
650,0.364199425
651,-1.062328807
652,-0.294777292
653,1.826637165
654,12.48158197
655,23.60064144
656,1.742984272
657,12.48158197
658,15.31136255
659,23.60064144
660,-0.294777292
661,13.87516166
662,2.209103022
663,11.9640681
664,6.11204606
665,0.61567495
666,20.30496658
667,20.30496658
668,20.30496658
669,20.58836608
670,20.58836608
671,21.15421355
672,3.40141017
673,35.85417398
674,-0.683133054
675,14.90635403
676,0.731882171
677,0.019687697
678,17.23171595
679,15.9356237
680,15.9356237
681,3.9841386
682,2.433867288
683,4.157690611
684,4.157690611
685,39.21644006
686,26.23824761
687,38.36704714
688,-0.113701763
689,-0.685797136
690,-0.030375654
691,-1.746150715
692,2.382655032
693,-1.356409663
694,21.78544145
695,21.300208
696,20.47263365
697,19.79873119
698,32.0958362
699,39.21644006
700,4.52243546
701,17.74370939
702,5.723590445
703,22.00685049
704,-1.062328807
705,44.40310526
706,42.41521601
707,36.91912481
708,36.39805148
709,42.41521601
710,22.20637362
711,42.41521601
712,22.00685049
713,-1.13593203
714,20.63025323
715,22.71192223
716,17.78267102
717,21.57135271
718,-0.727920962
719,43.42075027
720,19.32229628
721,21.57135271
722,23.83259875
723,0.995821609
724,45.65160054
725,17.78267102
726,34.81126439
727,32.80502183
728,24.59607631
729,-1.092338843
730,12.49055525
731,19.99720832
732,0.61567495
733,0.411236479
734,-1.447957111
735,-1.404363924
736,-1.404363924
737,-1.404363924
738,1.981026034
739,1.981026034
740,-1.447957111
741,2.063835929
742,-0.476120483
743,-1.187441934
744,-0.476120483
745,-0.476120483
746,-0.259796733
747,1.697514914
748,-0.259796733
749,-0.727920962
750,-0.857879784
751,44.08037587
752,-1.02212922
753,36.85300913
754,25.53808581
755,6.475891467
756,39.27335329
757,6.66573764
758,20.58913337
759,1.238379121
760,-0.440877071
761,22.97500178
762,15.51757465
763,10.61136625
764,13.24910785
765,0.211437525
766,4.685782378
767,-0.551266845
768,-0.296014725
769,-0.469566735
770,-0.551266845
771,-0.296014725
772,15.44279461
773,39.53281953
774,-1.356409663
775,-1.697349735
776,0.896384638
777,0.371865608
778,-0.414732032
779,2.094419273
780,-0.337150617
781,-0.337150617
782,7.341621018
783,-1.633976773
784,9.78226686
785,1.238379121
786,14.09310946
787,-1.313659571
788,-1.313659571
789,1.238379121
790,6.49218563
791,-1.40152299
792,6.66573764
793,-1.245800953
794,60.83669904
795,6.669697218
796,5.89836488
797,6.987352102
798,6.489944587
799,2.801210817
800,-1.369324157
801,1.185990341
802,-1.320858843
803,-1.450817666
804,1.231179849
805,-1.121335712
806,-0.496620727
807,1.032961312
808,0.859409302
809,23.01088306
810,8.933234587
811,17.79040604
812,5.082545537
813,6.268686258
814,5.211772671
815,18.63114525
816,2.28603464
817,27.4459181
818,1.694454932
819,10.70285983
820,2.576047144
821,0.896384638
822,-1.631722893
823,-1.356409663
824,1.131209919
825,-1.943404332
826,7.368530271
827,15.19678548
828,55.15927619
829,54.55079952
830,32.46131557
831,51.20899331
832,55.15927619
833,4.578893222
834,-0.354705745
835,29.08481487
836,-0.236666937
837,24.66696143
838,-1.375759775
839,35.77917328
840,-1.313659571
841,37.03875102
842,-1.529961673
843,4.626930304
844,19.3600598
845,65.54343639
846,47.30918675
847,4.237175084
848,18.07449004
849,20.33904726
850,0.931703533
851,1.248334199
852,13.48040319
853,1.026343461
854,0.896384638
855,-1.020446171
856,2.477188465
857,2.477188465
858,-1.000595403
859,0.852791451
860,0.614132557
861,-2.161252984
862,-2.291211806
863,-2.291211806
864,55.74323717
865,-2.291211806
866,22.74210198
867,-2.161252984
868,-2.334804994
869,4.2077761
870,3.442644382
871,4.407299231
872,4.2077761
873,1.303557925
874,26.13201146
875,0.703216149
876,-0.498311323
877,-0.454718135
878,28.4704522
879,51.05730125
880,23.36662635
881,20.71911755
882,-0.516595651
883,-0.646554474
884,-0.690147662
885,-0.349018422
886,0.401453835
887,64.31517193
888,64.84906725
889,16.47000781
890,11.74242058
891,12.8404455
892,13.03996863
893,13.65557485
894,16.0661785
895,14.35592444
896,14.50348816
897,2.058982274
898,2.058982274
899,2.046337788
900,2.219889798
901,2.046337788
902,2.219889798
903,0.857118915
904,3.978330417
905,1.768804125
906,-0.479994539
907,-0.350035716
908,-0.856685064
909,-0.813091876
910,-0.813091876
911,-0.333213732
912,-1.40650948
913,-1.444165838
914,2.970181116
915,10.36141071
916,6.444082817
917,12.49854714
918,3.779534489
919,12.90713496
920,36.08149355
921,33.47468151
922,33.47468151
923,-2.278266778
924,34.54670397
925,34.45261355
926,32.83493266
927,32.83493266
928,34.07332932
929,30.29019365
930,10.01311052
931,29.91090942
932,34.53531546
933,32.50542367
934,32.50542367
935,34.15603123
936,11.08513297
937,10.01311052
938,10.43592681
939,0.214914939
940,0.214914939
941,10.18666253
942,0.71935503
943,12.71348718
944,-0.267052621
945,0.374320894
946,0.374320894
947,0.436879635
948,0.19583072
949,16.04791731
950,18.87825406
951,-0.670786186
952,-0.670786186
953,-0.20204352
954,-0.37559553
955,-2.971751577
956,78.25908885
957,28.26030186
958,28.26030186
959,34.57456757
960,5.901388079
961,6.121455627
962,13.034051
963,9.820639865
964,10.61776796
965,13.034051
966,27.13933663
967,-0.841562126
968,-0.711603303
969,1.18532301
970,-0.841562126
971,1.655675755
972,1.482123745
973,1.687179525
974,-1.56576455
975,-0.88476029
976,-1.64746466
977,0.409184282
978,12.86210405
979,14.82779587
980,1.046857104
981,1.176815927
982,1.176815927
983,1.046857104
984,1.003263917
985,1.176815927
986,34.06859898
987,22.32758273
988,34.0658182
989,29.51488019
990,10.04375583
991,16.91919538
992,21.64871594
993,23.59146689
994,-0.625815883
995,-0.582222695
996,-0.677325787
997,9.908099614
998,38.59375983
999,53.61124136
1000,-2.777184167
1001,50.01882106
1002,-2.777184167
1003,-1.706327909
1004,-1.706327909
1005,-1.543076324
1006,-1.543076324
1007,-1.543076324
1008,-1.543076324
1009,6.169455573
1010,2.036082857
1011,2.036082857
1012,2.036082857
1013,17.15652425
1014,-1.255675931
1015,5.240782858
1016,5.937008993
1017,28.99408013
1018,30.09244673
1019,-0.077413759
1020,35.40274144
1021,5.198737281
1022,0.558505035
1023,21.71156359
1024,15.86118391
1025,45.51340855
1026,43.86753986
1027,13.30198276
1028,28.0618643
1029,30.09244673
1030,12.81840929
1031,12.81840929
1032,12.81840929
1033,-1.543076324
1034,12.81840929
1035,12.81840929
1036,13.94243519
1037,12.81840929
1038,12.81840929
1039,13.06937738
1040,17.20649028
1041,12.01805614
1042,-0.06811619
1043,0.703216149
1044,-0.111709377
1045,-0.111709377
1046,42.02059087
1047,25.57969376
1048,25.86309326
1049,-0.250965769
1050,-0.250965769
1051,-0.207372581
1052,-0.250965769
1053,-0.250965769
1054,26.62657082
1055,28.24831443
1056,6.501070189
1057,17.31101376
1058,6.501070189
1059,6.501070189
1060,6.501070189
1061,21.47516393
1062,6.501070189
1063,6.501070189
1064,6.501070189
1065,26.30556347
1066,1.807474023
1067,26.30556347
1068,26.30556347
1069,1.807474023
1070,1.981026034
1071,1.981026034
1072,-0.850919252
1073,-0.807326064
1074,15.3307684
1075,13.30198276
1076,14.11284155
1077,0.364199425
1078,0.190647415
1079,0.364199425
1080,0.364199425
1081,66.34712066
1082,64.18225628
1083,66.03762
1084,-0.602193997
1085,-0.883984515
1086,-0.840391328
1087,1.255121699
1088,-0.684461383
1089,26.43303426
1090,28.31783575
1091,29.08131331
1092,21.64871594
1093,1.996710205
1094,-0.774804986
1095,-1.215636626
1096,1.075857363
1097,2.254796816
1098,1.006894715
1099,-0.434502604
1100,31.76981499
1101,31.95966117
1102,31.95966117
1103,1.545364647
1104,31.95966117
1105,-0.922905048
1106,2.464183284
1107,2.464183284
1108,2.420590097
1109,2.420590097
1110,-1.531482041
1111,-1.487888854
1112,11.67733717
1113,11.67733717
1114,-0.522056849
1115,-1.377370116
1116,2.045545832
1117,34.9423057
1118,34.9423057
1119,35.87080043
1120,35.87080043
1121,11.51269961
1122,-0.71080801
1123,-1.357930031
1124,3.271451347
1125,4.237175084
1126,-1.368011038
1127,2.720510237
1128,0.880344576
1129,7.462103683
1130,-1.352210095
1131,10.39700388
1132,35.64729031
1133,-0.333213732
1134,40.61534536
1135,20.82202654
1136,4.627280481
1137,0.566501447
1138,-1.368011038
1139,-1.130940321
1140,41.22933436
1141,60.85758619
1142,0.461513771
1143,2.433718182
1144,12.00163019
1145,22.81254775
1146,20.09914785
1147,22.50086631
1148,0.703722488
1149,25.53908484
1150,31.40804241
1151,-0.733309934
1152,-0.305137369
1153,30.24777399
1154,-2.168471274
1155,1.967413201
1156,-2.124878086
1157,-0.368924673
1158,28.71930183
1159,28.71930183
1160,4.191135564
1161,-1.555707099
1162,28.71930183
1163,9.855290982
1164,5.229712528
1165,-1.368011038
1166,-0.357861973
1167,-1.418820042
1168,-2.168471274
1169,-1.411604225
1170,3.445459265
1171,-1.729259109
1172,25.90480573
1173,26.61799857
1174,27.79108857
1175,26.52330504
1176,5.685608832
1177,3.271451347
1178,24.26694485
1179,-0.94367114
1180,0.586753955
1181,-3.17759081
1182,10.85788023
1183,45.57307338
1184,3.271451347
1185,16.36518798
1186,45.62738564
1187,-0.638109748
1188,2.939161628
1189,1.097860125
1190,64.90074397
1191,-0.479994539
1192,-0.377212964
1193,-0.480878985
1194,-0.888776796
1195,2.801210817
1196,9.805946206
1197,8.629044933
1198,3.505596607
1199,8.629044933
1200,-0.054688866
1201,69.44341245
1202,-2.777907538
1203,15.78889761
1204,0.926892434
1205,8.479982414
1206,-1.125317045
1207,2.720510237
1208,4.826803613
1209,15.32412307
1210,50.77557685
1211,-1.510276532
1212,3.082631797
1213,1.80487712
1214,-0.943110211
1215,-0.706169899
1216,1.324573335
1217,-0.789102734
1218,-0.724770293
1219,-0.769558201
1220,-5.648779815
1221,-5.665073978
1222,46.46395029
1223,-5.511892758
1224,-5.511892758
1225,0.344532414
1226,13.65557485
1227,20.08028627
1228,34.12715624
1229,29.31027461
1230,50.66922481
1231,29.12737109
1232,12.54204901
1233,31.33771126
1234,29.31027461
1235,30.84506419
1236,-0.942044006
1237,1.170278547
1238,-1.612498419
1239,32.45141216
1240,15.22305014
1241,0.461513771
1242,-1.956943856
1243,0.92302503
1244,-1.357930031
1245,11.39655745
1246,-1.531482041
1247,13.85587258
1248,3.896647747
1249,3.896647747
1250,12.65994708
1251,3.896647747
1252,-0.098115418
1253,-0.762674694
1254,-0.719081507
1255,13.1475763
1256,13.1475763
1257,13.36994103
1258,15.88067977
1259,0.514911848
1260,2.202878746
1261,-0.762674694
1262,23.27339739
1263,23.55679689
1264,11.62379707
1265,24.32027444
1266,-1.411604225
1267,23.60187778
1268,34.44507503
1269,29.00431506
1270,24.73525159
1271,31.80632685
1272,26.13568335
1273,39.51834205
1274,40.08418952
1275,36.18439757
1276,36.18439757
1277,33.58033152
1278,18.59539724
1279,13.4736006
1280,34.146179
1281,31.80632685
1282,24.26234427
1283,35.77632831
1284,35.77632831
1285,35.77632831
1286,21.57525523
1287,-0.216937476
1288,6.548134305
1289,43.22324547
1290,18.20695746
1291,21.57525523
1292,3.22785816
1293,-0.836546898
1294,13.64580858
1295,19.56389352
1296,17.990031
1297,10.09638131
1298,50.20045328
1299,29.93298777
1300,18.0626274
1301,6.604713227
1302,9.812981813
1303,10.09638131
1304,1.635226155
1305,4.471422321
1306,5.725288816
1307,35.19881928
1308,4.296187307
1309,1.461674145
1310,35.19881928
1311,2.431524811
1312,17.57470906
1313,6.866464529
1314,5.580055251
1315,8.610883399
1316,-0.637023767
1317,35.77632831
1318,-0.004643911
1319,35.77632831
1320,1.059246886
1321,36.8021008
1322,25.65816324
1323,13.65557485
1324,-0.658354884
1325,56.05700463
1326,11.21747537
1327,34.7363441
1328,3.01563021
1329,1.343830558
1330,36.34217578
1331,0.775475359
1332,7.816427673
1333,39.39067119
1334,-0.939103689
1335,54.26371035
1336,19.065291
1337,35.9074758
1338,32.34292249
1339,42.51563011
1340,0.905434181
1341,33.44091607
1342,0.731882171
1343,0.731882171
1344,0.905434181
1345,0.905434181
1346,32.91984274
1347,4.507229723
1348,-1.497356584
1349,0.952194351
1350,5.09880943
1351,0.952194351
1352,-2.434634064
1353,-0.198716835
1354,-2.608186074
1355,6.393277207
1356,10.66569553
1357,-1.367397761
1358,13.72179805
1359,61.37074691
1360,16.07311087
1361,39.01068133
1362,9.353231249
1363,61.37074691
1364,11.22010961
1365,40.06779806
1366,59.01943409
1367,-1.130760698
1368,40.06779806
1369,40.06779806
1370,22.0905739
1371,22.10686807
1372,0.526383945
1373,13.73828137
1374,17.12904973
1375,25.61396204
1376,-0.265858865
1377,-0.410814402
1378,40.26065274
1379,38.75007523
1380,-0.221460039
1381,1.809217148
1382,38.94959837
1383,-0.813091876
1384,38.75007523
1385,-0.769558201
1386,-0.856685064
1387,12.11501873
1388,38.75007523
1389,0.526383945
1390,25.83653358
1391,31.81936414
1392,4.821687487
1393,22.37472036
1394,2.769508272
1395,10.22426836
1396,1.656198015
1397,3.640966433
1398,-0.111709377
1399,3.569084397
1400,47.73317267
1401,44.04359504
1402,37.70031079
1403,32.30145232
1404,31.88924142
1405,32.08876455
1406,-2.028545387
1407,13.30198276
1408,15.86118391
1409,-2.608186074
1410,-2.564592887
1411,-2.564592887
1412,18.12479502
1413,0.905434181
1414,-2.564592887
1415,-2.434634064
1416,1.594175959
1417,10.61136625
1418,65.60095258
1419,0.69214925
1420,46.29035183
1421,48.91795171
1422,23.23500383
1423,-0.775746007
1424,-1.303909868
1425,-0.076362369
1426,47.72690731
1427,-0.694290882
1428,51.81703265
1429,-0.602193997
1430,46.28301211
1431,10.80888755
1432,1.506478053
1433,13.42081433
1434,0.593289875
1435,2.966439342
1436,15.86118391
1437,15.6876319
1438,3.711795631
1439,1.613371016
1440,4.52243546
1441,9.566052304
1442,0.558505035
1443,15.86118391
1444,13.90604778
1445,12.31586759
1446,1.3915019
1447,12.31586759
1448,20.17393332
1449,18.76280606
1450,3.193385247
1451,3.193385247
1452,1.876590616
1453,4.481544959
1454,6.104210588
1455,9.254370866
1456,1.613371016
1457,1.612935003
1458,-0.939103689
1459,-0.939103689
1460,1.612935003
1461,0.777750286
1462,-1.026967108
1463,-1.02212922
1464,33.82735147
1465,2.762917716
1466,18.71700207
1467,0.792813006
1468,36.69085293
1469,-0.775746007
1470,-0.775746007
1471,0.101098346
1472,1.179453009
1473,-1.326689467
1474,-1.015626268
1475,1.179453009
1476,42.48762237
1477,42.08261386
1478,-0.683133054
1479,2.873573987
1480,-3.91421229
1481,12.63973727
1482,16.46452268
1483,-3.91421229
1484,41.83673568
1485,0.073679516
1486,38.75237559
1487,37.65438202
1488,41.83673568
1489,41.83673568
1490,9.47970315
1491,40.9051672
1492,10.91481175
1493,18.72530014
1494,18.70133085
1495,37.49925692
1496,36.72281354
1497,40.9051672
1498,40.9051672
1499,41.00901916
1500,2.022658529
1501,16.15284124
1502,1.559236265
1503,0.174208981
1504,38.26682721
1505,37.74575389
1506,42.26524492
1507,41.00901916
1508,38.50801392
1509,43.78179394
1510,38.50801392
1511,35.8128833
1512,35.8128833
1513,39.81597086
1514,38.50801392
1515,27.13463808
1516,9.778140647
1517,9.706897861
1518,18.45137531
1519,43.1040623
1520,11.62548933
1521,37.05413457
1522,15.37880549
1523,37.05413457
1524,38.59375983
1525,13.04536411
1526,2.118876747
1527,5.094325454
1528,20.54423064
1529,10.91642875
1530,2.145772679
1531,75.4527613
1532,1.946249547
1533,10.40619246
1534,2.614238237
1535,0.707444548
1536,16.46452268
1537,20.21190836
1538,0.267766277
1539,2.676284542
1540,10.26887211
1541,10.24109506
1542,17.82784039
1543,6.100815094
1544,1.753076246
1545,1.579088223
1546,1.579088223
1547,3.274658034
1548,14.86437933
1549,12.8404455
1550,13.90604778
1551,13.90604778
1552,9.688269526
1553,-0.25642049
1554,0.073679516
1555,6.839142169
1556,16.02750909
1557,4.502745747
1558,15.8660791
1559,16.58382287
1560,6.442187317
1561,16.43972
1562,-0.789147311
1563,16.02750909
1564,28.24394862
1565,4.584107778
1566,12.62285042
1567,-1.939297903
1568,0.703366337
1569,0.320406924
1570,2.676284542
1571,0.075501558
1572,-0.447899348
1573,1.006263496
1574,8.135234413
1575,3.81897606
1576,10.26887211
1577,44.21129484
1578,6.529641508
1579,7.063003888
1580,9.992144164
1581,8.951632289
1582,10.03310194
1583,40.64063962
1584,45.51672228
1585,43.11196241
1586,0.108375711
1587,0.151968898
1588,0.151968898
1589,0.281927721
1590,15.77776303
1591,12.86866915
1592,13.70911495
1593,15.31477436
1594,2.787790247
1595,0.073679516
1596,-1.676999248
1597,-0.320648125
1598,-0.141279321
1599,15.18546473
1600,15.16917057
1601,-1.503447238
1602,15.18546473
1603,15.18546473
1604,17.33098852
1605,17.15743651
1606,17.15743651
1607,20.80018916
1608,20.80018916
1609,0.777750286
1610,0.777750286
1611,1.462857087
1612,1.478174402
1613,28.4704522
1614,1.478174402
1615,-0.667214822
1616,-0.537256
1617,0.514911848
1618,-1.612569619
