Serial Numer,Deposits 2016
229,261568.21573353233
230,308531.64776035753
231,161356.96264292055
232,535341.9325043876
233,153596.75562360248
234,162628.67962435103
235,350743.39441589266
236,307548.33798677346
237,153867.82026028895
238,206301.37258217734
239,198785.162595701
240,337867.8439753627
241,171163.1713722605
242,175152.3696885907
243,277356.04922834336
244,122497.32437278291
245,262465.0335319508
246,372093.014786571
247,147494.30187495518
248,178393.39715592045
249,98005.94861407285
250,222002.61120338266
251,274638.75011233584
252,258491.43348388135
253,251600.75679878937
254,178065.24642670318
255,198264.73804437293
256,177622.53021786024
257,566668.9899497803
258,166347.76418456814
259,139576.14215671853
260,218934.39586361923
261,200532.84012113995
262,112602.96244979641
263,281915.2885604368
264,154587.60049810796
265,2504.4040654084693
266,387685.6004826543
267,195651.95416060876
268,461704.36066683405
269,274567.8982021315
270,299036.9599929735
271,2369.913068408365
272,183179.62575936364
273,516181.3253144822
274,71482.38262708031
275,150423.6101200066
276,45099.33284367474
277,33083.84988627609
278,37266.42199333862
279,59106.103589553284
280,81360.85405030168
281,47211.748371918926
282,115402.86321889712
283,95330.98521248475
284,77122.62158892692
285,126762.70047081179
286,179942.17432486778
287,70284.18433573483
288,78859.51958952859
289,83173.031949612
290,132340.24875173875
291,68762.80408137394
292,28875.089734205707
293,81210.60108843584
294,60349.59701760433
295,49755.862549834026
296,9832.038675509935
297,36382.450065809586
298,87638.57046971498
299,49029.690154130876
300,124813.27569062157
301,42814.65110164568
302,166173.42779583018
303,67971.51809148802
304,40249.479802297225
305,82148.86522124168
306,152937.7774963528
307,45248.81797220768
308,98861.83865910841
309,2369.913068408365
310,79457.53065235942
311,106683.87710309237
312,241174.08734953392
313,247892.8351323179
314,104428.48669467133
315,23891.456287740904
316,282026.70025063533
317,47482.35615761103
318,76292.82034937815
319,151893.1083353029
320,102223.91559684965
321,147799.83021374157
322,120358.58326729498
323,84455.42915086789
324,99350.11492776826
325,199173.0954551549
326,94560.95029578968
327,222389.69296861783
328,156645.78576061502
329,145698.32844303746
330,43175.49696482804
331,120699.18584647043
332,94611.36827791027
333,429162.6323376004
334,2369.913068408365
335,238371.90385195136
336,166351.7637863382
337,361329.5412531351
338,300819.7865496795
339,178277.88782864815
340,317297.5070041007
341,81862.79158166409
342,194851.41425975086
343,157925.84348165343
344,147759.40277894668
345,504708.0008859343
346,88438.62752492516
347,206492.34981590154
348,259883.36991061782
349,207488.2638005102
350,153156.37184669147
351,112393.82687969596
352,208525.28416667314
353,300484.37348628184
354,57213.535667822805
355,235103.43413722084
356,61142.80573814537
357,143387.88009702205
358,123490.1770934715
359,199295.9194163038
360,115486.32534818431
361,356554.56130077457
362,84426.66419501293
363,210445.47809693497
364,261774.92206037143
365,218026.93509366433
366,315934.63749684935
367,1988218.9689804194
368,2369.913068408365
369,2369.913068408365
370,2369.913068408365
371,2369.913068408365
372,2369.913068408365
373,6354.594208474746
374,2369.913068408365
375,2369.913068408365
376,2369.913068408365
377,2369.913068408365
378,2369.913068408365
379,2369.913068408365
380,19535.137992250973
381,43231.18933475886
382,2369.913068408365
383,2369.913068408365
384,2369.913068408365
385,2369.913068408365
386,2369.913068408365
387,2369.913068408365
388,2369.913068408365
389,2369.913068408365
390,2369.913068408365
391,2369.913068408365
392,2369.913068408365
393,52874.359689300814
394,2369.913068408365
395,35865.71858155081
396,66527060.40295815
397,2369.913068408365
398,246566.93532463774
399,2369.913068408365
400,371109.0804611709
401,386546.6093239367
402,195015.3005761049
403,295862.04146741895
404,225176.52168010751
405,2369.913068408365
406,370409.5873344967
407,2369.913068408365
408,457516.19173356524
409,2369.913068408365
410,130672.4687433199
411,428755.30003099184
412,395476.2286767924
413,379689.40854253474
414,207634.37152007147
415,611231.4816239962
416,229799.84874086862
417,216489.97304319142
418,173452.94138599024
419,228255.35978799558
420,265143.08305066184
421,403730.1592419582
422,207556.2871804863
423,97182.51291287367
424,303211.41160102526
425,123666.75580409914
426,213390.30736829486
427,259538.39672356972
428,313729.9084614365
429,225036.85183390137
430,525071.8965805813
431,227610.10145374405
432,210702.86812185007
433,151773.33232054889
434,2369.913068408365
435,223611.2526847195
436,194685.4556923802
437,58382.84085894222
438,210073.90448392095
439,2369.913068408365
440,54647.17858160984
441,150688.04750529013
442,242466.8612686959
443,304059.8743106024
444,101695.55454532256
445,46066.33336476492
446,188551.30433327262
447,127781.06105576167
448,112874.21437291669
449,324201.6224810318
450,2369.913068408365
451,348843.25892945204
452,267148.1543108547
453,96873.91409210303
454,2369.913068408365
455,143236.39062502573
456,248760.83158326807
457,119693.61241332137
458,2369.913068408365
459,160713.1564046321
460,221359.22979134019
461,278187.80799496744
462,2369.913068408365
463,145310.20716239297
464,157435.1326334612
465,97155.78802630295
466,63761.29231752686
467,2369.913068408365
468,151014.05442158657
469,2369.913068408365
470,153369.3124201445
471,69148.40028030536
472,300958.34880513116
473,2369.913068408365
474,90658.9023345822
475,250540.7848688545
476,71191.07093717308
477,2369.913068408365
478,139541.04980494292
479,175130.00512256718
480,131617.31780018186
481,76264.76837602364
482,2369.913068408365
483,72166.56491479691
484,570810.2259406813
485,83204.88022642021
486,83847.84449742173
487,128188.02669999299
488,126808.81487691969
489,161672.07113514142
490,148935.68104094133
491,114217.68599413682
492,91951.70738135907
493,62142.83373477018
494,50777.82996540192
495,245690.06613739807
496,63345.66992450756
497,27785.806408584263
498,42472.7911452753
499,192605.02782196196
500,160608.6921883106
501,254087.6164025652
502,88496.71397611358
503,183171.16336641053
504,73820.32232655634
505,2369.913068408365
506,428465.47049230663
507,279299.0104830876
508,162236.0697092333
509,112418.95966726357
510,302809.01194085093
511,100128.87545117426
512,57117.503561365855
513,138840.79230987595
514,192074.745286897
515,35915.938799451775
516,24914.050257439914
517,33926.409754028144
518,2369.913068408365
519,2369.913068408365
520,21477.195440377418
521,2369.913068408365
522,261326.63691307267
523,165560.21369551978
524,31749.9484527801
525,96835.7512291456
526,24634.394989285327
527,53047.352516338215
528,229870.0468823618
529,234059.11781510257
530,225947.92185190297
531,82548.9371618755
532,151604.92853801872
533,62892.60127853649
534,75990.18672263564
535,178127.760393426
536,170332.4777514352
537,50461.992242276596
538,37133.095746049345
539,100131.83369213762
540,65137.32436836899
541,89279.90464740885
542,577383.5902263684
543,95144.07535182209
544,200495.9463683471
545,66762.17677020584
546,55662.159254244005
547,193769.3839141035
548,48501.2623086987
549,48894.51436397896
550,176766.44610284618
551,45500.70503024399
552,113112.95621878894
553,69483.09101761947
554,188664.25025342545
555,225459.0896460244
556,123569.35224679906
557,46087.4507352655
558,70680.1702991594
559,83958.42363093124
560,151838.21867613023
561,11893.785802702283
562,99114.23972388494
563,37516.82253507741
564,71055.62118992227
565,39029.68024131792
566,65045.63314675049
567,45609.771553646315
568,58206.52241412078
569,50064.89619636885
570,46839.84407531931
571,79960.61890132369
572,81015.0727787467
573,44228.591912108124
574,243697.6302733976
575,76750.48175219959
576,2369.913068408365
577,2369.913068408365
578,22157.687081116186
579,186540.31286296103
580,2369.913068408365
581,251111.53764093266
582,56230.58095453114
583,83114.29955574415
584,81025.30864054343
585,49998.14473008366
586,107911.7491776926
587,92745.32784913613
588,40820.7960534004
589,62357.339249806755
590,58294.83002332564
591,35790.50770526023
592,70270.61503560632
593,100340.14301018791
594,130298.35729985307
595,100928.5688135949
596,42134.596567199376
597,100056.87467518866
598,25222.406517300882
599,61408.62029717668
600,116642.75388403554
601,127909.99973700586
602,96708.83429832087
603,73527.91025279873
604,80462.16194972972
605,132268.25384861787
606,98182.97785348522
607,45757.45912906679
608,81577.96359103487
609,30220.72019774145
610,31028.1428676291
611,65498.65506907562
612,33342.44732552562
613,80666.14158891675
614,7076.728410187354
615,72709.66469179762
616,42814.47621886166
617,100633.81174225322
618,583913.6037430579
619,31285.53187986446
620,63753.1869864162
621,59116.24971839159
622,44602.76551157374
623,101286.78641055961
624,69881.54312298994
625,63821.15500124155
626,97297.87703445712
627,75196.18554333936
628,43500.55529028887
629,73265.62874426441
630,87282.72755830186
631,49268.89177408834
632,40385.006906285314
633,60103.69951321757
634,63383.35981612503
635,36910.12159203447
636,181817.80603221833
637,53499.86687054628
638,73040.70566829816
639,113136.50557098335
640,248660.10228571628
641,50132.37460608388
642,37823.69662903335
643,116477.34495686194
644,50989.131942766166
645,47455.07759466917
646,41487.56737179808
647,89722.22832760226
648,47031.30862342524
649,49830.900338268286
650,50377.48008294384
651,106283.6558559932
652,48825.369117282986
653,69603.85081754855
654,32381.368884580934
655,55551.42813256922
656,75229.32946012821
657,126989.65589771335
658,78835.62355201891
659,38822.58963330039
660,12929.973377581182
661,105348.2451896404
662,44414.65998028629
663,67742.5324870073
664,61351.21344804384
665,61576.24217703772
666,62365.39705654905
667,35182.395195812656
668,46032.160370007754
669,81371.3396104406
670,45556.17861076268
671,59100.599563277516
672,54000.32980667736
673,71126.30681129004
674,96154.67732860277
675,30529.135786230236
676,53557.56563047813
677,44705.0423439622
678,62518.358558206666
679,18699.590271224668
680,17792.185666609905
681,92972.2864653263
682,25645.8722715528
683,41909.073609123894
684,68117.62400998702
685,26041.117148271285
686,129386.13729501904
687,50273.09261266694
688,47588.98571759657
689,55008.74917435826
690,51638.51092504384
691,45733.881646458256
692,71702.17353445796
693,42691.698844594386
694,34331.71545853778
695,51172.63409027136
696,53045.44732396424
697,29329.165329292144
698,74781.57356576825
699,94923.82719537363
700,38222.77564204396
701,85089.98740852407
702,59457.584334837644
703,26893.18326365209
704,71760.85002717469
705,33097.86809379987
706,38497.637572487336
707,468786.16204868694
708,27614.433168640622
709,74564.65951770991
710,65041.29891004527
711,71743.49025715508
712,31949.88042263002
713,47610.066518221916
714,41171.282932759364
715,37449.54851099859
716,51278.78806105742
717,24418.623666157124
718,62453.371866641144
719,23728.713982653466
720,139497.06559378345
721,4600.68580074191
722,40577.36535010447
723,302022.0984140422
724,61452.69019871736
725,63351.612637609906
726,29096.2293031618
727,71449.7429532013
728,42988.35824050349
729,2369.913068408365
730,48509.8658867164
731,39106.23592829224
732,47493.832668572584
733,38011.2569753202
734,44590.61172820827
735,2369.913068408365
736,89409.69075282077
737,516301.92480067385
738,40479.34150478376
739,2369.9317765471956
740,24176.661964796473
741,35636.85553915204
742,49164.50815050943
743,86374.50679648892
744,31548.895796647208
745,49164.07467117396
746,169842.46163870837
747,17104.726378341296
748,99038.68921266706
749,39171.817185421474
750,42946.99404072057
751,58492.99388981318
752,54496.631969625545
753,131004.84432423119
754,51773.77644421178
755,88411.50465858406
756,58990.40940213657
757,70900.29925149307
758,77861.22381154334
759,58905.01120156238
760,34540.00297668016
761,50564.54504909646
762,41236.8056572659
763,54036.80991279297
764,50707.267586636546
765,45818.25386179477
766,56434.22836034835
767,21524.233912223055
768,147603.12679227447
769,74860.02975260805
770,69061.2738874457
771,72812.18462038928
772,49212.49486261727
773,172778.95043924922
774,207736.57555146934
775,68180.92043526827
776,112086.98302024485
777,133832.06051498145
778,2369.913068408365
779,234150.1410946024
780,63274.86265886292
781,234130.00681463542
782,87629.97556463516
783,32113.017177543
784,108186.98453429487
785,64723.95079646056
786,78757.06976996026
787,64168.20383744011
788,141608.62205539143
789,301112.81703951757
790,68910.01324412429
791,33745.84418163223
792,31553.74021210893
793,59176.21537399491
794,2369.913068408365
795,24415.976811355584
796,152409.25438520225
797,2369.913068408365
798,80141.5343027232
799,91389.89266947862
800,64981.59423095262
801,62692.894245701034
802,35849.905082989164
803,24545.92112867603
804,75738.70451911914
805,2369.913068408365
806,30480.30069337211
807,40375.195641113096
808,2369.913068408365
809,41397.16197971772
810,55174.95519906428
811,79177.47797669812
812,45770.66091574233
813,44410.504939343926
814,82307.65785583509
815,926507.6065482962
816,237233.56005148275
817,2369.913068408365
818,2369.913068408365
819,63615.84813289628
820,47856547.904396005
821,386846.7714161389
822,341833.46485145186
823,381397.19187967526
824,220782.6898453618
825,279123.89590965846
826,95336.77309769124
827,138216.92961858946
828,66002.54957215599
829,198434.40465748566
830,78520.04014651207
831,235758.98907194508
832,246424.91963630856
833,283450.094818782
834,250962.7076970584
835,446053.92390232225
836,453024.2036040977
837,88436.51872300658
838,150426.63567239366
839,113547.0534744955
840,139221.13726309425
841,606478.2704457466
842,372135.35191611445
843,131370.16504923636
844,779378.9519353459
845,310677.79429580487
846,249033.1490796603
847,515048.2659434771
848,2369.913068408365
849,944096.8627102434
850,2369.913068408365
851,523639.06488455366
852,174873.72242255206
853,165326.48829543567
854,533598.5136864384
855,390506.1464223152
856,321047.5320375459
857,104241.74300226568
858,233641.56943234772
859,387417.3942995742
860,224957.34981422866
861,432244.90137443854
862,2369.913068408365
863,379911.2756058749
864,121827.09642185716
865,611394.9910977869
866,208131.84553358075
867,266860.87531541614
868,189525.45329727774
869,130032.64878513345
870,781090.757215701
871,428933.03100829414
872,342741.07763408934
873,463890.63573547825
874,274628.00498984865
875,49431.285175285986
876,87646.90064328228
877,131859.95611443403
878,1048668.9635966504
879,156081.19212347642
880,65211.550472051575
881,196408.69640877715
882,257757.93728968187
883,255207.49902350624
884,116674.66082762122
885,242569.3949455747
886,112850.23434067443
887,562068.345564562
888,140508.103474277
889,472731.5841087692
890,520306.29237654613
891,2369.913068408365
892,205100.97020385478
893,242547.7706841975
894,204499.60746592004
895,931686.7610226446
896,250998.0098475925
897,106019.25526661311
898,6784.82759951484
899,236489.58989752544
900,127214.58350213163
901,525176.3218940606
902,210500.02011186216
903,1097217.9053311408
904,66503.66488935833
905,117199.32658584719
906,57266.03874361519
907,79221.76570420245
908,125290.6674466118
909,127157.6484446402
910,48101.89598212439
911,105591.61147304221
912,505135.7943356642
913,34475.66998877199
914,57071.703874532286
915,64654.16399102068
916,120449.53022662473
917,188069.65873072227
918,41138.11831114666
919,193228.03686527064
920,443418.27986790315
921,68154.81857615919
922,409081.1110003099
923,124364.53427355392
924,446679.03008639434
925,158321.19226184755
926,187104.57062300108
927,86683.65371202832
928,67905.93706087278
929,62605.9743821957
930,110607.17430816096
931,198632.96324233344
932,90222.35262820854
933,278246.83322068234
934,2369.913068408365
935,454785.5919092693
936,539691.8018970297
937,63884.02284993916
938,66115.67079687916
939,5967699.412043032
940,17326.87290874131
941,81241.68492043609
942,208372.90443691966
943,41746.08853200471
944,55483.06359418155
945,30603.841551581438
946,56380.613605642066
947,26131.45140274584
948,102043.08232681491
949,23788.377857601525
950,58619.58197316297
951,69729.35629730146
952,2369.913068408365
953,51274.261519525055
954,40467.319444892615
955,73223.77370069145
956,672123.190024175
957,40216.74029097417
958,166335.23917445872
959,67800.29159677352
960,23028.695388688073
961,88004.38950421322
962,64184.11392190982
963,45554.37194765851
964,104862.12475552503
965,64314.9362780498
966,96811.37981767673
967,78914.44966338185
968,137523.14361194265
969,74239.77790549074
970,32820.42952451968
971,301944.06992827024
972,38899.64778207911
973,55898.073774634955
974,40921.335409029416
975,39762.01437710286
976,21077.85886306373
977,51383.97878599537
978,32359.745109808155
979,50222.01008909292
980,74873.0122352239
981,66976.34943378091
982,40055.781198286226
983,61770.60883161179
984,2369.913068408365
985,31769.603033490206
986,31711.969258186058
987,42641.16718017224
988,94708.80716556667
989,35230.36880906783
990,51784.572686839936
991,36933.233365969456
992,110588.11352409131
993,79486.91566041311
994,68358.78896288405
995,77639.39838745205
996,133001.98653132172
997,103478.58887287557
998,105672.13034574776
999,75135.74230869902
1000,41815.45517724244
1001,42689.75610803965
1002,1453303.5268643168
1003,57016.672255437144
1004,81509.94755336326
1005,34786.123909066344
1006,24730.0532328696
1007,134838.43982424593
1008,60399.15590072264
1009,107105.21392914993
1010,63760.10647066126
1011,17063.330584102052
1012,2369.913068408365
1013,161775.19627405202
1014,58996.07444414591
1015,168573.1579661771
1016,158834.77591876453
1017,74870.703396438
1018,229845.75939036836
1019,51835.88581136867
1020,12339.202154838424
1021,81837.18423678188
1022,136842.27946071018
1023,208653.98618385487
1024,89523.8667701802
1025,121459.83072544384
1026,138912.62596241664
1027,266107.172061213
1028,67272.28531327452
1029,109866.14426044392
1030,191851.7347402232
1031,160296.75711928355
1032,125542.34402783522
1033,164935.85769509443
1034,156005.12507072103
1035,89548.28047622184
1036,163650.13483832305
1037,72586.58149636196
1038,255985.32149193122
1039,98207.85054937552
1040,2369.913068408365
1041,132868.00879303896
1042,294946.8940754135
1043,48367.458443195224
1044,26090.086166994355
1045,82287.26217645658
1046,20845.42160122839
1047,43965.39590922203
1048,52114.20086534651
1049,26072.010438144993
1050,76917.4108315331
1051,116683.90946721256
1052,491881.0367843444
1053,26005.7639476453
1054,23322.62735524653
1055,57640.80612782793
1056,88930.54793734483
1057,15877.387437898027
1058,52804.30459937324
1059,57027.051031303134
1060,18631.42072411193
1061,55861.07356071679
1062,134804.93792142044
1063,41266.314856442346
1064,25519.33777432677
1065,52939.17846071427
1066,26305.446798556088
1067,117027.97496123923
1068,60713.022652753614
1069,94054.98505753363
1070,40284.626228003675
1071,54393.8016104417
1072,78476.97372294914
1073,77633.54907832891
1074,37045.324563905546
1075,35828.08719934213
1076,2369.913068408365
1077,34868.7628604745
1078,196023.96342906094
1079,68983.08611770724
1080,121322.97970944487
1081,636796.2165769212
1082,2369.913068408365
1083,165898.28477253858
1084,2369.913068408365
1085,200013.8320692546
1086,100251.79567123057
1087,63862.9597830054
1088,94957.54993967467
1089,1936175.520030925
1090,79516.3636068026
1091,230511.62135694828
1092,144435.1438846871
1093,131332.74124788714
1094,133383.29430034713
1095,423570.6834602668
1096,162075.69147439575
1097,2369.913068408365
1098,2369.913068408365
1099,135465.00444464636
1100,74178.49745058587
1101,2369.913068408365
1102,144777.1019745507
1103,262601.8149374283
1104,283526.537980312
1105,205628.25912305602
1106,84971.59126118013
1107,90846.70622332976
1108,177704.78725227265
1109,206154.59213343635
1110,2369.913068408365
1111,157544.85936351086
1112,460737.709631409
1113,163395.91974624567
1114,89246.68513571046
1115,230409.41007167858
1116,2369.913068408365
1117,85685.1252747279
1118,374591.88142975426
1119,2369.913068408365
1120,134422.04211777984
1121,128358.76209953964
1122,285772.270215872
1123,121324.07748231996
1124,53381.29568288352
1125,157206.58330774232
1126,293815.3553870961
1127,126931.53855544682
1128,251732.17666798824
1129,169875.6147199176
1130,70493.23490827029
1131,118938.36639033393
1132,37792.108487421305
1133,137088.4137278914
1134,124112.76624743563
1135,96762.15497313562
1136,66983.55042953361
1137,68698.73650113416
1138,147426.01020792045
1139,121930.65498968115
1140,151695.49194870138
1141,185144.28517507494
1142,137699.50398925925
1143,261316.59372351656
1144,189740.32706251083
1145,160464.39349950332
1146,137845.51825143478
1147,95424.05874919167
1148,78816.07171326171
1149,46621.88228052248
1150,32210.761118926803
1151,24718.303319112565
1152,19187.35209846092
1153,110331.50959981135
1154,45882.26116614891
1155,77076.65004557556
1156,72843.72853044883
1157,75181.38298083177
1158,62170.39590551607
1159,109215.0883940062
1160,99221.78206020918
1161,168025.16072259762
1162,162300.5691446382
1163,71381.13310923718
1164,83726.90660967788
1165,24749.587925626347
1166,32500.087172649874
1167,149714.0137825965
1168,1834410.2961627063
1169,157965.10989755648
1170,140361.9447631312
1171,79040.23631909676
1172,137193.91552833124
1173,252747.5609893257
1174,176918.68983486743
1175,132631.81367094174
1176,137035.49652805674
1177,118867.43350278081
1178,51346.36066080832
1179,255126.8495033686
1180,214579.61538033152
1181,100311.48234732068
1182,109718.57188708888
1183,100244.33591481633
1184,149257.23577633157
1185,78184.7735712214
1186,229127.60157256282
1187,82716.8346621973
1188,80583.39066560792
1189,191201.95306850137
1190,36704.45968619684
1191,161382.17664034455
1192,2369.913068408365
1193,216257.69650400378
1194,226684.253609546
1195,263064.0314645184
1196,2369.913068408365
1197,2369.913068408365
1198,182059.86520423362
1199,2369.913068408365
1200,124018.32389692543
1201,204482.779779282
1202,30687.995335502925
1203,66309.60203528771
1204,115674.71620405192
1205,65471.47368250137
1206,133764.12815809844
1207,19996.422122436634
1208,227323.35090802395
1209,109811.88326020334
1210,118975.2951945682
1211,16213.562555572702
1212,110970.30726938757
1213,47654.18144325338
1214,26316.25739764889
1215,20722.205301498685
1216,132963.40235935897
1217,156463.72536264546
1218,5333.246362755106
1219,61664.725365078506
1220,134055.85304071585
1221,63706.29558706976
1222,90599.7753579983
1223,231332.26714697486
1224,120657.18470045697
1225,172694.08560364821
1226,114517.3922187003
1227,51280.72231239253
1228,29711.700486948124
1229,167215.91336133308
1230,93877.39744344285
1231,254707.16026695457
1232,293457.0547649169
1233,93326.97010901637
1234,110244.61033982596
1235,7656684.05041733
1236,98256.12553717426
1237,182143.0620304651
1238,72053.42671784185
1239,28331.359395500913
1240,235562.02009603404
1241,87300.82623624745
1242,125215.48358911676
1243,291289.3090039578
1244,129438.97077668908
1245,155200.20538896887
1246,70383.9387436773
1247,39628.807948373265
1248,170612.79697278445
1249,276697.99579565384
1250,71019.07863801149
1251,77274.90527597239
1252,290883.9451588238
1253,60345.89040879924
1254,132555.66569322458
1255,147264.57686809654
1256,143503.40953575593
1257,90022.96215513817
1258,162421.41207313794
1259,244814.74631768686
1260,124491.57135391985
1261,35949.7911843836
1262,148438.46614461188
1263,358046.32411123026
1264,66999.84628632435
1265,93092.41562924431
1266,176779.2394954824
1267,110936.0674586831
1268,188099.5324682559
1269,79001.2832819291
1270,55806.49621315193
1271,234794.28575764102
1272,73878.79878739933
1273,97582.8237830963
1274,85029.08544602012
1275,444315.3408533081
1276,146163.92009917594
1277,81039.97515861182
1278,101997.87358144541
1279,92056.27082939084
1280,86798.1014212078
1281,156202.33543662343
1282,150033.8477535661
1283,131311.02523970552
1284,74323.10352087901
1285,2369.913068408365
1286,119676.48287373746
1287,221580.3921639573
1288,183530.92950651038
1289,201736.0893799931
1290,99582.24622576863
1291,99720.2225881252
1292,68973.27962369367
1293,69610.62259437138
1294,77201.73090904078
1295,173824.59408495267
1296,122845.72106792034
1297,412494.7270714179
1298,173109.78600620967
1299,134862.72933876183
1300,134575.9704352338
1301,58122.13195199642
1302,147734.5511693572
1303,145392.3536918427
1304,136548.33059335797
1305,201388.89111683582
1306,134847.87754650752
1307,84638.26377794122
1308,172053.68300792505
1309,96992.44089107332
1310,122602.80179529721
1311,212297.23427455628
1312,128164.92473329869
1313,141709.85121049912
1314,194615.17296301125
1315,281404.3006692209
1316,215648.69465623458
1317,52962.43303702711
1318,111204.32232773476
1319,117041.34652601274
1320,88219.96169265245
1321,121181.60561884499
1322,170409.79937117302
1323,276077.4287068487
1324,160192.5758146724
1325,236215.10933836992
1326,60966.50048226293
1327,152566.81091007957
1328,137028.0176179043
1329,143508.86504188745
1330,72608.25267214912
1331,98265.16727777201
1332,136665.5890184542
1333,75076.50648240774
1334,53801.12264138157
1335,348192.68482203956
1336,146712.0233446646
1337,100950.0233519658
1338,191709.52537393448
1339,117791.47581092309
1340,133816.79375973146
1341,268567.0641168503
1342,171329.35751734942
1343,62019.426783226176
1344,103446.07229658747
1345,86758.91899696317
1346,266605.5677623383
1347,206658.39901222585
1348,241548.1261573439
1349,55432.88560745219
1350,16063.99392709117
1351,25474.802432081062
1352,35503.6108731372
1353,147046.33093917865
1354,22657.28510340758
1355,19327.890820567176
1356,19043.62590161596
1357,26235.60098015906
1358,16099.845275059493
1359,19180.120657615
1360,39577.34447142229
1361,23812.169079774267
1362,18187.345256968976
