Serial Number,bonds_aaa
233,0
234,0
235,0.388
236,73.947
237,0
238,0
239,67.828
240,86.106
241,0
242,0
243,97.148
244,0
245,0
246,0
247,21.478
248,0
249,22.444
250,0
251,24.463
252,0
253,0.014
254,0.014
255,93.19
256,73.947
257,0
258,81.076
259,90.085
260,0
261,0
262,0
263,0
264,0
265,20.825
266,4.564
267,0
268,11.211
269,11.18
270,5.925
271,5.741
272,0
273,0
274,21.492
275,0.472
276,29.653
277,29.653
278,29.653
279,29.653
280,0.472
281,4.01
282,0
283,4.221
284,0
285,4.569
286,32.038
287,19.983
288,29.174
289,25.722
290,31.948
291,27.925
292,43.939
293,53.879
294,50.885
295,51.48
296,31.915
297,32.233
298,0
299,0
300,0
301,0
302,0
303,0
304,-0.057
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,3.364
313,13.498
314,0
315,21.146
316,10.973
317,0
318,48.267
319,0
320,0
321,0
322,0
323,29.624
324,41.576
325,40.319
326,56.076
327,51.638
328,49.809
329,35.437
330,48.284
331,0
332,13.083
333,5.657
334,7.837
335,3.991
336,7.837
337,11.211
338,13.083
339,11.867
340,0
341,0.472
342,7.24
343,0
344,4.12
345,3.792
346,8.74
347,4.001
348,18.758
349,8.277
350,57.788
351,62.9
352,43.528
353,55.295
354,0
355,0
356,3.23
357,0
358,20.541
359,0
360,48.537
361,11.14
362,0
363,10.718
364,0
365,0
366,0
367,0
368,0
369,0
370,43.74
371,25.375
372,61.404
373,4.001
374,40.316
375,18.73
376,92.995
377,17.369
378,90.902
379,42.683
380,15.289
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,97.816
390,0
391,47.751
392,0
393,0
394,0
395,0
396,0
397,8.108
398,0
399,0
400,0
401,0
402,49.403
403,0
404,0
405,0.84
406,29.421
407,15.102
408,20.483
409,0
410,6.086
411,16.053
412,23.12
413,15.217
414,9.067
415,0
416,0
417,5.46
418,0
419,8.472
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,43.872
435,0
436,0
437,19.526
438,33.69
439,40.202
440,34.769
441,35.256
442,32.992
443,32.097
444,0
445,0
446,7.57
447,13.015
448,0
449,3.44
450,77.284
451,92.624
452,0
453,0
454,0
455,3.23
456,24.529
457,7.57
458,0
459,93.471
460,0
461,92.995
462,11.004
463,11.805
464,0
465,7.57
466,0
467,9.467
468,9.467
469,0
470,9.467
471,0
472,0
473,0
474,0
475,0
476,4.001
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0
502,0
503,0
504,17.776
505,12.078
506,11.223
507,12.078
508,12.496
509,0
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0.537
525,9.437
526,11.179
527,20.748
528,9.437
529,15.115
530,15.115
531,15.115
532,15.115
533,15.115
534,15.115
535,25.129
536,25.129
537,25.129
538,25.129
539,25.129
540,25.129
541,15.679
542,15.679
543,15.679
544,15.679
545,15.679
546,15.679
547,17.403
548,17.403
549,17.403
550,17.403
551,17.403
552,17.403
553,0
554,14.523
555,14.523
556,14.523
557,14.523
558,14.523
559,14.523
560,18.175
561,18.175
562,18.175
563,18.175
564,18.175
565,18.175
566,26.936
567,33.111
568,26.936
569,26.936
570,26.936
571,26.936
572,20.267
573,20.267
574,20.267
575,20.267
576,20.267
577,20.267
578,0
579,0
580,0
581,29.81
582,29.81
583,29.81
584,29.81
585,29.81
586,29.81
587,40.302
588,40.302
589,40.302
590,40.302
591,40.302
592,40.302
593,23.592
594,23.592
595,23.592
596,23.592
597,23.592
598,23.592
599,22.239
600,22.239
601,22.294
602,22.239
603,22.294
604,22.294
605,0
606,0
607,23.702
608,21.304
609,32.74
610,25.112
611,0
612,0
613,0
614,29.766
615,3.161
616,0
617,16.323
618,0
619,23.91
620,0
621,12.317
622,32.483
623,2.949
624,33.285
625,1.794
626,0
627,24.085
628,6.743
629,2.91
630,23.702
631,0
632,0
633,0
634,0
635,49.95
636,9.109
637,0
638,46.003
639,5.541
640,0
641,0
642,0
643,9.109
644,0
645,50.885
646,0
647,4.603
648,0
649,0
650,0
651,0
652,0
653,0
654,17.776
655,16.292
656,0
657,19.983
658,32.038
659,16.292
660,0
661,0.287
662,0
663,0
664,0
665,0
666,26.308
667,26.308
668,26.308
669,26.308
670,26.308
671,26.308
672,0
673,31.915
674,0
675,31.948
676,0
677,0
678,6.921
679,6.96
680,6.96
681,0
682,0
683,0
684,0
685,29.174
686,9.462
687,32.233
688,0
689,0
690,0
691,0
692,0
693,0
694,30.706
695,29.935
696,28.572
697,28.572
698,43.939
699,27.925
700,0
701,32.33
702,23.702
703,27.298
704,0
705,27.34
706,26.942
707,36.106
708,36.106
709,31.366
710,22.286
711,41.715
712,29.259
713,0
714,31.61
715,48.267
716,31.61
717,29.741
718,0
719,47.915
720,31.61
721,29.831
722,31.61
723,4.603
724,47.141
725,31.61
726,51.48
727,25.722
728,31.61
729,0
730,0
731,28.212
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,5.815
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,46.003
752,0
753,53.879
754,25.694
755,5.743
756,29.537
757,3.514
758,20.581
759,0
760,0
761,7.304
762,25.467
763,11.538
764,12.5
765,0
766,0.903
767,0
768,0
769,0
770,0
771,0
772,17.393
773,16.323
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,6.533
783,0
784,31.75
785,0
786,8.214
787,0
788,0
789,0
790,8.182
791,0
792,6.116
793,0
794,60.31
795,0
796,0
797,0
798,0
799,4.075
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0.127
808,1.7
809,33.363
810,2.219
811,13.503
812,0.519
813,2.219
814,0.519
815,10.044
816,6.471
817,23.166
818,5.749
819,12.888
820,5.008
821,0
822,0
823,0
824,0
825,0
826,0.576
827,0
828,53.041
829,60.586
830,10.231
831,52.916
832,57.112
833,0.864
834,0
835,23.222
836,0
837,23.47
838,0
839,46.996
840,0
841,17.567
842,0
843,0.576
844,27.689
845,87.937
846,49.116
847,0.903
848,13.414
849,14.625
850,0
851,0
852,10.798
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,48.351
865,0
866,7.304
867,0
868,0
869,2.022
870,0.576
871,0
872,0
873,0
874,13.764
875,0
876,0
877,0
878,5.986
879,34.983
880,15.851
881,4.272
882,0
883,0
884,0
885,0
886,0
887,98.188
888,63.12
889,6.894
890,9.653
891,8.117
892,5.182
893,0
894,11.271
895,13.288
896,13.568
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,11.707
916,1.7
917,9.583
918,1.7
919,6.465
920,16.323
921,16.243
922,14.766
923,0
924,16.243
925,16.323
926,16.243
927,16.243
928,16.243
929,13.925
930,1.244
931,13.925
932,29.537
933,35.468
934,35.468
935,29.457
936,1.244
937,1.244
938,1.244
939,0
940,0
941,1.244
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,30.52
950,13.997
951,0
952,0
953,0
954,0
955,0
956,72.588
957,19.936
958,19.936
959,13.925
960,7.175
961,0
962,8.108
963,9.455
964,6.086
965,4.352
966,18.888
967,0
968,0
969,0
970,0
971,0
972,0
973,22.169
974,0
975,0
976,0
977,0
978,2.909
979,8.563
980,0
981,0
982,0
983,0
984,0
985,0
986,17.066
987,14.126
988,21.878
989,22.489
990,15.76
991,16.934
992,13.764
993,13.764
994,0
995,0
996,0
997,14.572
998,42.638
999,73.917
1000,0
1001,71.737
1002,0
1003,17.383
1004,17.383
1005,17.383
1006,17.383
1007,17.383
1008,17.383
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,24.264
1018,31.156
1019,0
1020,39.205
1021,0
1022,0
1023,46.794
1024,10.527
1025,23.587
1026,42.207
1027,8.858
1028,30.986
1029,41.422
1030,17.383
1031,17.383
1032,17.383
1033,17.383
1034,17.383
1035,17.383
1036,15.17
1037,17.383
1038,17.383
1039,13.804
1040,15.334
1041,27.739
1042,0
1043,0
1044,0
1045,0
1046,80.06
1047,43.175
1048,43.175
1049,0
1050,0
1051,0
1052,0
1053,0
1054,43.175
1055,12.921
1056,2.317
1057,24.529
1058,2.317
1059,2.317
1060,2.317
1061,13.764
1062,2.317
1063,2.317
1064,2.317
1065,13.764
1066,0
1067,12.921
1068,13.764
1069,0
1070,0
1071,0
1072,0
1073,0
1074,10.067
1075,9.824
1076,12.016
1077,0
1078,0
1079,0
1080,0
1081,74.13
1082,74.13
1083,74.13
1084,0
1085,0
1086,0
1087,0
1088,0
1089,16.414
1090,16.414
1091,16.414
1092,13.764
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,5.646
1101,9.08
1102,9.08
1103,0
1104,5.646
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,7.62
1118,7.62
1119,7.62
1120,7.62
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,3.167
1128,7.882
1129,12.018
1130,0
1131,0.903
1132,17.473
1133,0
1134,46.011
1135,12.359
1136,0
1137,0
1138,0
1139,0
1140,45.302
1141,67.953
1142,0
1143,0
1144,3.052
1145,39.623
1146,38.289
1147,39.623
1148,0
1149,14.293
1150,18.158
1151,0
1152,0
1153,18.603
1154,0
1155,0
1156,0
1157,0
1158,2.215
1159,2.366
1160,0
1161,0
1162,2.366
1163,3.035
1164,1.74
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,2.366
1173,4.924
1174,12.92
1175,3.88
1176,0
1177,0
1178,13.69
1179,0
1180,0
1181,0
1182,2.524
1183,56.904
1184,0
1185,8.937
1186,13.926
1187,0
1188,0
1189,0
1190,98.499
1191,0
1192,0
1193,0
1194,0
1195,4.102
1196,7.28
1197,2.591
1198,0
1199,2.591
1200,0
1201,74.504
1202,0
1203,5.439
1204,0
1205,7.882
1206,0
1207,3.167
1208,0
1209,1.89
1210,89.833
1211,0
1212,0
1213,0
1214,0
1215,0
1216,3.167
1217,0
1218,0
1219,0
1220,0
1221,0
1222,85.989
1223,0
1224,0
1225,0
1226,0
1227,11.79
1228,5.78
1229,8.36
1230,34.92
1231,4.204
1232,2.909
1233,5.78
1234,8.36
1235,5.78
1236,0
1237,0
1238,0
1239,6.264
1240,3.599
1241,0
1242,0
1243,3.167
1244,0
1245,10.73
1246,0
1247,14.371
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,35.754
1256,35.754
1257,35.754
1258,11.334
1259,0
1260,0
1261,0
1262,30.799
1263,30.799
1264,0
1265,30.799
1266,0
1267,3.041
1268,22.848
1269,8.239
1270,11.79
1271,6.318
1272,6.318
1273,5.78
1274,6.264
1275,7.371
1276,7.371
1277,4.832
1278,2.317
1279,0
1280,4.832
1281,6.318
1282,8.239
1283,6.318
1284,6.318
1285,6.318
1286,31.732
1287,0
1288,0
1289,27.29
1290,6.602
1291,27.695
1292,0
1293,0
1294,5.073
1295,0
1296,1.406
1297,3.003
1298,90.888
1299,8.239
1300,0
1301,6.203
1302,3.003
1303,3.003
1304,0
1305,0
1306,0
1307,36.729
1308,0
1309,0
1310,64.757
1311,0
1312,24.798
1313,9.844
1314,3.056
1315,5.01
1316,0
1317,6.318
1318,0
1319,6.318
1320,0
1321,48.447
1322,38.06
1323,0
1324,0
1325,78.31
1326,5.824
1327,45.302
1328,2.22
1329,0
1330,6.318
1331,0
1332,0
1333,41.809
1334,0
1335,39.229
1336,10.27
1337,41.809
1338,40.252
1339,37.569
1340,0
1341,41.809
1342,0
1343,0
1344,0
1345,0
1346,41.809
1347,14.199
1348,0
1349,0
1350,14.199
1351,0
1352,0
1353,0
1354,0
1355,0
1356,8.838
1357,0
1358,0
1359,39.661
1360,0
1361,31.814
1362,0
1363,39.661
1364,0.288
1365,30.589
1366,39.661
1367,0
1368,33.863
1369,30.589
1370,20.96
1371,20.402
1372,24.83
1373,3.851
1374,9.308
1375,49.26
1376,0
1377,0
1378,37.185
1379,37.185
1380,0
1381,0
1382,37.185
1383,0
1384,37.185
1385,0
1386,0
1387,29.222
1388,37.185
1389,24.83
1390,26.118
1391,48.009
1392,0
1393,28.412
1394,0
1395,32.99
1396,0
1397,0
1398,0
1399,0
1400,45.035
1401,49.869
1402,40.741
1403,31.678
1404,33.425
1405,33.425
1406,0
1407,8.858
1408,10.527
1409,0
1410,0
1411,0
1412,15.862
1413,0
1414,0
1415,0
1416,0
1417,7.377
1418,34.721
1419,0
1420,46.126
1421,47.948
1422,28.855
1423,0
1424,0
1425,0
1426,37.659
1427,0
1428,46.582
1429,0
1430,37.988
1431,15.078
1432,0
1433,5.435
1434,0
1435,0
1436,10.527
1437,7.051
1438,8.375
1439,0
1440,0
1441,0
1442,0
1443,6.118
1444,5.435
1445,9.375
1446,0
1447,9.375
1448,15.621
1449,17.567
1450,8.857
1451,8.857
1452,9.472
1453,8.857
1454,0.388
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,31.812
1465,0
1466,10.527
1467,0
1468,17.998
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,37.185
1477,37.185
1478,0
1479,0
1480,0
1481,8.606
1482,6.115
1483,0
1484,42.325
1485,0
1486,37.702
1487,35.402
1488,42.325
1489,42.49
1490,12.32
1491,46.003
1492,10.794
1493,16.896
1494,13.429
1495,46.003
1496,47.733
1497,46.003
1498,46.003
1499,47.915
1500,3.406
1501,17.32
1502,8.764
1503,0
1504,47.915
1505,47.915
1506,47.915
1507,47.915
1508,43.493
1509,43.493
1510,43.493
1511,43.493
1512,45.826
1513,43.493
1514,43.493
1515,46.995
1516,9.916
1517,6.083
1518,15.525
1519,42.207
1520,8.731
1521,42.638
1522,9.327
1523,42.638
1524,42.638
1525,15.429
1526,0
1527,0
1528,15.444
1529,0.532
1530,4.562
1531,69.634
1532,4.302
1533,1.532
1534,3.404
1535,8.756
1536,6.115
1537,13.427
1538,5.497
1539,10.344
1540,16.571
1541,2.91
1542,2.91
1543,0.388
1544,0
1545,0
1546,0
1547,0
1548,3.599
1549,7.294
1550,5.435
1551,5.435
1552,4.457
1553,0
1554,0
1555,4.218
1556,9.698
1557,2.317
1558,15.365
1559,8.371
1560,0.864
1561,9.698
1562,4.52
1563,9.698
1564,38.63
1565,11.755
1566,0.903
1567,0
1568,0
1569,24.83
1570,9.189
1571,3.524
1572,24.83
1573,24.83
1574,4.218
1575,10.215
1576,16.689
1577,42.325
1578,4.218
1579,4.218
1580,8.283
1581,4.303
1582,3.4
1583,54.067
1584,47.917
1585,52.011
1586,0
1587,0
1588,0
1589,0
1590,1.332
1591,13.989
1592,0
1593,2.524
1594,3.417
1595,0
1596,0
1597,0
1598,0
1599,7.962
1600,7.962
1601,-0.057
1602,6.26
1603,7.962
1604,46.25
1605,41.601
1606,41.601
1607,26.649
1608,26.649
1609,0
1610,0
1611,0
1612,0
1613,15.029
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,13.764
1627,70.089
1628,0
1629,0
1630,1.252
1631,0
1632,0
1633,0
1634,0
1635,0
1636,35.402
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,30.862
1649,30.862
1650,30.862
1651,30.862
1652,30.862
1653,30.862
1654,2.605
1655,2.605
1656,2.605
1657,2.605
1658,2.605
1659,2.605
1660,0
1661,46.954
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,25.728
1672,21.704
1673,28.244
1674,0
1675,0
1676,9.606
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,8.005
1684,0
1685,29.431
1686,40.71
1687,0
1688,32.068
1689,11.876
1690,11.876
1691,15.326
1692,15.326
1693,15.326
1694,44.605
1695,19.861
1696,20.809
1697,0
1698,19.861
1699,25.087
1700,18.25
1701,0
1702,0
1703,9.606
1704,0.591
1705,0.938
1706,0
1707,0
1708,1.725
1709,0
1710,22.12
1711,7.336
1712,10.752
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,9.606
1725,0
1726,8.777
1727,15.178
1728,17.174
1729,45.826
1730,34.502
1731,12.794
1732,0
1733,13.308
1734,0
1735,11.67
1736,30.601
1737,32.419
1738,6.246
1739,8.951
1740,5.806
1741,0
1742,5.251
1743,9.859
1744,15.529
1745,43.874
1746,90.946
1747,50.39
1748,0.754
1749,0.754
1750,13.4
1751,6.923
1752,37.183
1753,1.379
1754,0
1755,-0.057
1756,0
1757,0
1758,0
1759,42.114
1760,0
1761,41.763
1762,30.885
1763,0
1764,0
1765,0
1766,0
1767,0
1768,14.837
1769,89.852
1770,16.245
1771,16.245
1772,16.245
1773,9.698
1774,42.638
1775,12.327
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,24.529
1785,0
1786,16.537
1787,0
1788,0
1789,0
1790,0
1791,0
1792,27.08
1793,0
1794,0
1795,0
1796,0
1797,9.104
1798,0
1799,9.104
1800,0
1801,0
1802,12.516
1803,11.717
1804,0
1805,0
1806,0
1807,0
1808,27.08
1809,0
1810,0
1811,0
1812,36.537
1813,0
1814,0
1815,0
1816,0
1817,2.892
1818,0
1819,0
1820,0
1821,20.606
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,11.649
1830,11.649
1831,11.649
1832,0
1833,0
1834,0
1835,0
1836,0
1837,13.172
1838,9.857
1839,4.713
1840,4.713
1841,4.713
1842,7.266
1843,7.266
1844,7.266
1845,7.266
1846,0
1847,27.08
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,27.08
1868,7.461
1869,8.538
1870,7.461
1871,0
1872,0
1873,0
1874,0
1875,0
1876,12.764
1877,9.538
1878,17.567
1879,12.764
1880,17.567
1881,0
1882,0
1883,15.044
1884,10.762
1885,15.044
1886,15.044
1887,15.044
1888,0
1889,0
1890,0
1891,0
1892,0
1893,13.189
1894,13.189
1895,13.189
1896,0
1897,0
1898,0
1899,0
1900,34.506
1901,30.77
1902,28.75
1903,30.74
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,2.949
1911,2.949
1912,3.585
1913,3.585
1914,3.585
1915,0
1916,0
1917,7.938
1918,0
1919,0
1920,0
1921,0
1922,0
1923,13.592
1924,13.136
1925,24.407
1926,0
1927,0
1928,0
1929,33.124
1930,33.124
1931,33.124
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,34.03
1939,34.03
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,16.637
1951,16.637
1952,19.603
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,3.45
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,7.266
1970,35.032
1971,0
1972,0
1973,75.727
1974,70.757
1975,0
1976,0
1977,0
1978,49.317
1979,0
1980,70.55
1981,100
1982,75.47
1983,0
1984,0
1985,79.31
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,83.96
1993,0
1994,0
1995,84.76
1996,2.315
1997,0
1998,0
1999,0
2000,85.9
2001,68.09
2002,83.62
2003,29.41
2004,29.049
2005,29.41
2006,7.946
2007,7.946
2008,25.237
2009,25.237
2010,29.41
2011,29.049
2012,76.5
2013,76.5
2014,79.681
2015,69.806
2016,64.096
2017,59.373
2018,25.151
2019,85.81
2020,31.677
2021,31.677
2022,34.099
2023,27.174
2024,23.593
2025,23.593
2026,23.593
2027,21.081
2028,76.203
2029,24.535
2030,20.484
2031,24.656
2032,20.484
2033,24.656
2034,100
2035,100
2036,3.149
2037,3.137
2038,14.737
2039,3.137
2040,3.137
2041,14.181
2042,13.547
2043,13.547
2044,0
2045,0
2046,27.288
2047,13.222
2048,19.597
2049,7.659
2050,0
2051,0
2052,0
2053,6.599
2054,6.599
2055,61.05
2056,61.05
2057,61.05
2058,61.05
2059,62.582
2060,62.582
2061,31.429
2062,49.317
2063,26.16
2064,22.675
2065,61.05
2066,0
2067,70.55
2068,15.668
2069,14.241
2070,75.47
2071,60.352
2072,53.592
2073,75.47
2074,79.31
2075,83.96
2076,72.659
2077,70.55
2078,68.09
2079,83.62
2080,85.81
2081,76.203
2082,13.79
2083,15.956
2084,79.31
2085,63.1
2086,63.1
2087,62.886
2088,63.1
2089,64.105
2090,64.105
2091,65.28
2092,83.96
2093,47.987
2094,0
2095,18.963
2096,85.9
2097,84.76
2098,84.76
2099,85.9
2100,68.09
2101,83.62
2102,18.158
2103,11.501
2104,18.158
2105,18.171
2106,18.171
2107,18.158
2108,20.978
2109,85.81
2110,2.916
2111,2.926
2112,2.916
2113,76.203
2114,70.5
2115,70.5
2116,70.5
2117,70.5
2118,65.204
2119,65.454
2120,73.45
2121,0
2122,3.649
2123,14.241
2124,31.392
2125,60.352
2126,17.916
2127,18.18
2128,16.993
2129,12.6
2130,12.724
2131,12.724
2132,12.336
2133,11.565
2134,35.795
2135,17.417
2136,0
2137,70.55
2138,75.47
2139,31.83
2140,76.49
2141,0
2142,79.31
2143,0
2144,53.977
2145,83.96
2146,0
2147,0
2148,84.76
2149,31.392
2150,85.9
2151,68.09
2152,0
2153,83.62
2154,18.658
2155,15.16
2156,18.658
2157,0
2158,24.699
2159,22.621
2160,22.308
2161,14.523
2162,0
2163,85.81
2164,76.203
2165,17.194
2166,0
2167,0
2168,13.096
2169,19.459
2170,3.829
2171,13.456
2172,0
2173,0
2174,0
2175,0
2176,0
2177,31.911
2178,3.756
2179,31.83
2180,31.83
2181,31.83
2182,31.83
2183,26.05
2184,25.376
2185,25.464
2186,60.453
2187,42.202
2188,68.09
2189,0
2190,0
2191,32.481
2192,70.55
2193,75.47
2194,0
2195,0
2196,0
2197,79.31
2198,0
2199,83.96
2200,83.62
2201,84.76
2202,0
2203,85.9
2204,85.81
2205,76.203
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,3.149
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,38.144
2225,0
2226,0
2227,0
2228,67.262
2229,0
2230,4.24
2231,70.75
2232,4.071
2233,0
2234,0
2235,25.925
2236,25.925
2237,25.925
2238,0
2239,70.55
2240,75.47
2241,0
2242,0
2243,0
2244,0
2245,0
2246,79.31
2247,0
2248,83.96
2249,25.583
2250,25.583
2251,25.583
2252,25.583
2253,25.583
2254,25.583
2255,25.583
2256,25.583
2257,0
2258,83.62
2259,0
2260,84.76
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,85.9
2268,68.09
2269,85.81
2270,5.87
2271,38.144
2272,38.144
2273,38.602
2274,38.144
2275,38.144
2276,38.144
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,76.203
2284,0
2285,4.24
2286,0
2287,3.051
2288,3.051
2289,28.971
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,3.649
2307,12.084
2308,0
2309,0
2310,0
2311,6.177
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,49.841
2319,52.18
2320,46.773
2321,49.641
2322,52.137
2323,0
2324,45.933
2325,39.57
2326,40.231
2327,32.993
2328,32.993
2329,40.231
2330,75.47
2331,0
2332,79.31
2333,83.96
2334,83.62
2335,84.76
2336,0
2337,0
2338,85.9
2339,68.09
2340,85.81
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,4.438
2349,6.188
2350,4.84
2351,3.829
2352,4.438
2353,0
2354,67.262
2355,76.203
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,47.76
2367,47.76
2368,47.76
2369,47.76
2370,47.76
2371,47.76
2372,47.76
2373,18.963
2374,19.121
2375,19.342
2376,0
2377,0
2378,16.178
2379,16.178
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,68.91
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,47.76
2398,0
2399,0
2400,0
2401,20.355
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,71.774
2411,67.733
2412,72.61
2413,0
2414,72.61
2415,72.61
2416,72.61
2417,58.81
2418,0
2419,0
2420,15.649
2421,0
2422,56.115
2423,67.733
2424,0
2425,3.149
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0
2432,91.197
2433,91.197
2434,78.021
2435,99.01
2436,90.586
2437,91.148
2438,95.127
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,24.684
2446,56.034
2447,64.415
2448,66.027
2449,71.085
2450,71.757
2451,0
2452,0
2453,74.689
2454,74.451
2455,75.363
2456,76.275
2457,0
2458,0
2459,76.203
2460,0
2461,76.203
2462,3.171
2463,3.649
2464,0.128
2465,7.345
2466,20.664
2467,1.516
2468,0.696
2469,0.419
2470,3.035
